model,fold,protein,task,length,genus,new,m0,m1,m2,m3
esmc6b_3di_gated_boundary,2,P0CE81,propep,8,Loxosceles,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0CE82,propep,8,Loxosceles,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0CE83,propep,8,Loxosceles,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0CH50,pep,31,Chilobrachys,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P0CI13,propep,32,Iotyrris,False,0,0,1,1
esmc6b_3di_gated_boundary,2,P0CI49,propep,8,Lychas,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P0CY75,pep,16,Conus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0CY75,propep,27,Conus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0CY76,pep,15,Conus,True,0,0,0,0
esmc6b_3di_gated_boundary,2,P0CY77,pep,16,Conus,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0CY78,pep,33,Conus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P0CY78,propep,16,Conus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P0CY80,pep,26,Conus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P0CY80,propep,23,Conus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0CY81,pep,22,Conus,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0CY81,propep,27,Conus,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0CY82,pep,36,Conus,True,0,0,0,0
esmc6b_3di_gated_boundary,2,P0CY82,propep,5,Conus,True,0,0,0,0
esmc6b_3di_gated_boundary,2,P0CY86,pep,15,Conus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0CY86,propep,26,Conus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DJ02,pep,13,Heterometrus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DJ02,propep,29,Heterometrus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DJ03,pep,13,Heterometrus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DJ03,propep,31,Heterometrus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DJO3,pep,14,Scorpiops,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DJO3,propep,34,Scorpiops,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DJO4,pep,14,Scorpiops,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DJO4,propep,29,Scorpiops,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DKM1,propep,13,Conus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DKN0,propep,8,Iotyrris,False,0,0,0,1
esmc6b_3di_gated_boundary,2,P0DKP4,pep,21,Iotyrris,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DKP4,pep,29,Iotyrris,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DKP4,pep,28,Iotyrris,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DKP4,pep,21,Iotyrris,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DKP6,pep,12,Conus,False,0,0,0,1
esmc6b_3di_gated_boundary,2,P0DKP6,propep,28,Conus,False,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DKP8,pep,12,Conus,True,0,0,0,1
esmc6b_3di_gated_boundary,2,P0DKP8,propep,28,Conus,True,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DM21,pep,16,Conus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DM21,propep,23,Conus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DM23,pep,16,Conus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DM23,propep,23,Conus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DM26,pep,20,Conus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DM26,propep,7,Conus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DM26,propep,16,Conus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DME6,pep,13,Heterometrus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DME6,propep,28,Heterometrus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DME7,pep,13,Heterometrus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DME7,propep,28,Heterometrus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DME8,pep,13,Heterometrus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DME8,propep,28,Heterometrus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DME9,pep,13,Heterometrus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DME9,propep,29,Heterometrus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DMF1,pep,10,Chaerilus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DMF4,pep,10,Chaerilus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DMF4,propep,31,Chaerilus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DMF5,pep,15,Chaerilus,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P0DMF5,propep,31,Chaerilus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DMF6,pep,10,Chaerilus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DMF6,propep,31,Chaerilus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DMF7,pep,14,Chaerilus,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P0DMF7,propep,34,Chaerilus,False,0,0,0,1
esmc6b_3di_gated_boundary,2,P0DMF9,pep,14,Chaerilus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DMF9,propep,25,Chaerilus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DMZ2,pep,30,Dofleinia,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DMZ8,pep,29,Anemonia,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P0DMZ8,pep,29,Anemonia,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P0DMZ8,pep,29,Anemonia,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DMZ8,pep,29,Anemonia,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DMZ8,propep,8,Anemonia,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DMZ9,pep,29,Anemonia,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P0DMZ9,pep,29,Anemonia,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P0DMZ9,pep,29,Anemonia,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DMZ9,pep,29,Anemonia,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DMZ9,propep,8,Anemonia,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DN46,pep,24,Terebra,False,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DN46,propep,17,Terebra,False,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DN47,pep,22,Terebra,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P0DN47,propep,19,Terebra,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P0DOZ7,pep,18,Conus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DOZ7,propep,6,Conus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DOZ7,propep,15,Conus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DPE6,propep,24,Epiactis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DPL8,pep,14,Conus,False,0,0,0,1
esmc6b_3di_gated_boundary,2,P0DPL8,propep,25,Conus,False,0,0,0,1
esmc6b_3di_gated_boundary,2,P0DPL9,pep,18,Conus,False,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DPL9,propep,22,Conus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DPM0,pep,14,Conus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DPM0,propep,26,Conus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DPM1,pep,16,Conus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DPM1,propep,27,Conus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DPT2,pep,16,Conus,True,0,1,1,1
esmc6b_3di_gated_boundary,2,P0DQJ4,propep,24,Acanthoscurria,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DQP3,propep,17,Dendrocnide,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P0DQP4,propep,17,Dendrocnide,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P0DQR6,propep,10,Nematostella,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DRD0,pep,24,Pogonomyrmex,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DRD0,propep,37,Pogonomyrmex,True,0,1,1,1
esmc6b_3di_gated_boundary,2,P0DRD1,pep,27,Pogonomyrmex,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DRD1,propep,39,Pogonomyrmex,True,0,1,1,1
esmc6b_3di_gated_boundary,2,P0DRD2,pep,22,Pogonomyrmex,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DRD2,propep,36,Pogonomyrmex,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DRD4,pep,27,Pogonomyrmex,True,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DRD4,propep,10,Pogonomyrmex,True,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DRD5,pep,29,Pogonomyrmex,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DRD5,propep,12,Pogonomyrmex,True,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DRH5,pep,13,Mesomexovis,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DRH5,propep,32,Mesomexovis,True,0,0,0,1
esmc6b_3di_gated_boundary,2,P0DRH6,pep,16,Mesomexovis,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DRH6,propep,32,Mesomexovis,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DRH7,pep,28,Aulactinia,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DRH7,propep,18,Aulactinia,True,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DRH9,propep,21,Exaiptasia,True,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DRH9,propep,29,Exaiptasia,True,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DRI0,propep,20,Exaiptasia,True,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DRI0,propep,26,Exaiptasia,True,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DRI1,propep,16,Exaiptasia,True,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DRI1,propep,31,Exaiptasia,True,0,1,1,1
esmc6b_3di_gated_boundary,2,P0DRI3,propep,15,Exaiptasia,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DSI4,pep,13,Tetramorium,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DSI4,propep,14,Tetramorium,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DSI5,pep,18,Tetramorium,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DSI5,propep,10,Tetramorium,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DSI6,pep,16,Tetramorium,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P0DSI6,propep,12,Tetramorium,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P0DSJ4,propep,26,Myrmecia,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DSJ5,propep,24,Myrmecia,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DSJ8,pep,21,Myrmecia,False,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DSJ8,propep,17,Myrmecia,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DSJ9,pep,21,Myrmecia,False,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DSJ9,propep,17,Myrmecia,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DSK1,pep,13,Myrmecia,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DSK1,propep,13,Myrmecia,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DSK4,propep,33,Myrmecia,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DUG2,propep,48,Acropora,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DUJ5,pep,21,Pterois,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DUJ5,propep,23,Pterois,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DUQ4,pep,18,Conus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DUQ4,propep,6,Conus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DUQ4,propep,15,Conus,False,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DUQ8,propep,8,Conus,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P0DV71,pep,21,Lycosa,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DW72,propep,19,Conasprella,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DX20,pep,14,Conus,True,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DX61,pep,29,Tetramorium,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DX61,propep,26,Tetramorium,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DX64,pep,14,Heterometrus,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DX64,propep,29,Heterometrus,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DXT1,pep,22,Pogonomyrmex,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DXT1,propep,34,Pogonomyrmex,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DXT2,pep,27,Pogonomyrmex,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DXT2,propep,38,Pogonomyrmex,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DXT3,pep,27,Pogonomyrmex,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DXT4,pep,27,Pogonomyrmex,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DXT4,propep,38,Pogonomyrmex,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DXT5,pep,27,Pogonomyrmex,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DXT5,propep,34,Pogonomyrmex,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DXT7,pep,20,Pogonomyrmex,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DXT7,propep,30,Pogonomyrmex,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DXT8,pep,26,Pogonomyrmex,True,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DXT8,propep,10,Pogonomyrmex,True,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DXT9,pep,26,Pogonomyrmex,True,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DXT9,propep,10,Pogonomyrmex,True,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DXU0,pep,26,Pogonomyrmex,True,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DXU0,propep,10,Pogonomyrmex,True,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DXU1,pep,28,Pogonomyrmex,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DXU1,propep,12,Pogonomyrmex,True,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DXZ8,pep,14,Euscorpiops,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DXZ8,propep,32,Euscorpiops,True,0,0,0,1
esmc6b_3di_gated_boundary,2,P0DY01,pep,13,Euscorpiops,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DY01,propep,32,Euscorpiops,True,0,0,0,1
esmc6b_3di_gated_boundary,2,P0DY02,pep,13,Euscorpiops,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DY02,propep,32,Euscorpiops,True,0,0,0,1
esmc6b_3di_gated_boundary,2,P0DY17,pep,13,Scorpio,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P0DY17,propep,32,Scorpio,True,0,0,0,1
esmc6b_3di_gated_boundary,2,P0DY19,propep,35,Oulactis,True,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DY25,pep,28,Radianthus,True,0,0,0,0
esmc6b_3di_gated_boundary,2,P0DY25,propep,12,Radianthus,True,0,0,0,1
esmc6b_3di_gated_boundary,2,P0DY99,pep,16,Conus,True,0,0,1,1
esmc6b_3di_gated_boundary,2,P0DY99,propep,24,Conus,True,0,0,0,0
esmc6b_3di_gated_boundary,2,P10347,propep,24,Sinapis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P10348,propep,18,Marchantia,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P10673,pep,6,Canis,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P10673,pep,20,Canis,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P10743,propep,15,Glycine,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P10763,propep,35,Ovis,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P10764,pep,34,Ovis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P10863,propep,21,Saccharomyces,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P10968,propep,15,Triticum,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P10969,propep,15,Triticum,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P11006,pep,6,Xenopus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P11006,pep,23,Xenopus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P11006,pep,6,Xenopus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P11006,pep,23,Xenopus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P11006,pep,6,Xenopus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P11006,pep,23,Xenopus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P11006,pep,6,Xenopus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P11006,pep,23,Xenopus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P11006,pep,6,Xenopus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P11006,pep,23,Xenopus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P11006,pep,6,Xenopus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P11006,pep,23,Xenopus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P11006,propep,8,Xenopus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P11006,propep,11,Xenopus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P11006,propep,11,Xenopus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P11006,propep,11,Xenopus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P11006,propep,11,Xenopus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P11006,propep,11,Xenopus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P11006,propep,12,Xenopus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P11214,propep,12,Mus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P11863,propep,19,Bacillus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P12163,propep,22,Spinacia,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P12164,propep,24,Nicotiana,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P12729,propep,21,Dictyostelium,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P12960,propep,19,Mus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,pep,21,Atractaspis,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P13208,pep,21,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,pep,21,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,pep,21,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,pep,21,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,pep,21,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,pep,21,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,pep,21,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,pep,21,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,pep,21,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,pep,21,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,pep,21,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,propep,46,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,propep,18,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,propep,18,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,propep,18,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,propep,18,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,propep,18,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,propep,18,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,propep,18,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,propep,18,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,propep,18,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,propep,18,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,propep,18,Atractaspis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P13208,propep,12,Atractaspis,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P13684,pep,25,Xenopus,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P13684,pep,14,Xenopus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P14089,propep,8,Synechococcus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P14530,propep,18,Protobothrops,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P14749,propep,23,Cyamopsis,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P14781,propep,26,Gallus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P15167,propep,21,Crotalus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P15471,pep,13,Conus,False,0,0,1,1
esmc6b_3di_gated_boundary,2,P15471,propep,28,Conus,False,0,0,1,1
esmc6b_3di_gated_boundary,2,P15490,propep,13,Glycine,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P15566,pep,28,Tachypleus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P15819,propep,8,Synechocystis,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P16014,pep,11,Mus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P16094,propep,17,Momordica,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P16231,propep,13,Solanum,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P16291,propep,18,Ovis,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P16291,propep,35,Ovis,True,0,0,0,0
esmc6b_3di_gated_boundary,2,P16292,propep,18,Oryctolagus,True,1,1,1,1
esmc6b_3di_gated_boundary,2,P16292,propep,35,Oryctolagus,True,0,0,0,0
esmc6b_3di_gated_boundary,2,P16293,propep,35,Sus,True,0,0,0,0
esmc6b_3di_gated_boundary,2,P16294,propep,18,Mus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P16294,propep,44,Mus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P16296,propep,18,Rattus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P16296,propep,42,Rattus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P16501,propep,35,Xenopus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P16545,propep,35,Sus,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P17349,propep,16,Protobothrops,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P17647,propep,35,Cavia,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P17896,propep,24,Bacillus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P18254,propep,35,Gallus,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P18263,propep,9,Chlamydomonas,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P18619,propep,18,Protobothrops,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P19259,propep,25,Plasmodium,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P19540,propep,18,Canis,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P19540,propep,32,Canis,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P19578,pep,34,Staphylococcus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P19578,propep,26,Staphylococcus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P19637,propep,12,Rattus,False,0,0,0,1
esmc6b_3di_gated_boundary,2,P20068,pep,6,Rattus,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P20068,pep,13,Rattus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P20068,pep,5,Rattus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P20076,propep,21,Solanum,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P20164,propep,7,Protobothrops,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P20465,pep,11,Rhodotorula,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P20465,pep,11,Rhodotorula,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P20465,pep,11,Rhodotorula,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P20465,pep,11,Rhodotorula,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P20465,pep,11,Rhodotorula,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P20466,pep,11,Rhodotorula,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P20466,pep,11,Rhodotorula,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P20466,pep,11,Rhodotorula,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P21786,pep,13,Manduca,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P21786,propep,15,Manduca,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P21840,propep,22,Trypanosoma,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P22146,propep,31,Saccharomyces,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P22282,propep,5,Rattus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P22321,propep,15,Priestia,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P22322,propep,16,Bacillus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P22334,pep,27,Branchiostoma,False,0,0,1,1
esmc6b_3di_gated_boundary,2,P22334,pep,21,Branchiostoma,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P22334,propep,25,Branchiostoma,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P22457,propep,17,Bos,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P22522,propep,15,Escherichia,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P22891,propep,17,Homo,False,0,1,1,1
esmc6b_3di_gated_boundary,2,P23079,propep,11,Trichormus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P23317,propep,8,Trichormus,False,1,1,1,1
esmc6b_3di_gated_boundary,2,P23318,propep,5,Thermostichus,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P23389,pep,11,Bos,False,0,0,0,0
esmc6b_3di_gated_boundary,2,P23389,pep,14,Bos,False,1,1,1,1
