AC,cluster
Q1KLR6,4
Q1KLX1,5
Q1KLX2,5
Q1KLX3,5
Q1KLX4,5
Q1KLX5,5
Q1KLX6,5
Q1KLX7,5
Q1KLX8,5
Q1KLY0,5
Q1KLY2,5
Q1KLY3,5
Q1KLY4,5
Q1KLY5,5
Q1KLY6,5
Q1KLY7,5
Q1KLY8,5
Q1KVU8,3
Q1KVV2,2
Q1KXW3,0
Q1KXX6,2
Q1KXX9,3
Q1L658,2
Q1L659,2
Q1L777,2
Q1LW01,6
Q1MX22,6
Q1PBD1,2
Q1PFD8,5
Q1RF98,3
Q1RMQ4,6
Q1W694,2
Q1W695,2
Q1XDH0,2
Q1XDS5,3
Q1ZXQ9,6
Q1ZYW0,3
Q1ZYW1,3
Q20EY3,2
Q21156,0
Q22396,3
Q23212,4
Q23430,0
Q23755,3
Q23756,3
Q23757,6
Q23892,0
Q24049,2
Q24114,0
Q24238,5
Q24395,6
Q25060,6
Q25077,1
Q253E5,4
Q25413,5
Q25461,4
Q25588,0
Q25589,0
Q25683,0
Q26324,6
Q26431,0
Q26443,6
Q26474,3
Q27081,3
Q27173,5
Q27174,5
Q27180,6
Q27181,5
Q27182,0
Q27289,3
Q27441,2
Q27673,0
Q27677,5
Q27709,0
Q27913,1
Q27971,0
Q27IM2,3
Q27J47,3
Q27J48,2
Q27J49,6
Q27Q53,0
Q27Q54,2
Q28028,6
Q28106,2
Q28153,3
Q28198,2
Q28207,0
Q28216,1
Q28278,2
Q28315,2
Q28358,1
Q28376,0
Q28380,2
Q28381,6
Q28409,6
Q28522,3
Q28588,6
Q28661,2
Q28680,1
Q28768,4
Q28773,3
Q28785,1
Q28888,0
Q28896,2
Q28HK1,5
Q29075,4
Q29100,4
Q29125,6
Q29191,1
Q29384,1
Q29393,0
Q29451,4
Q29461,3
Q29463,3
Q29486,5
Q295C6,5
Q295T3,3
Q299B0,4
Q29B55,5
Q29CA0,1
Q29IM7,4
Q29KK2,1
Q29PU4,0
Q29RS5,4
Q29W19,5
Q2EI26,2
Q2F9P2,2
Q2F9P4,2
Q2FG82,5
Q2FHV0,0
Q2FQL8,3
Q2FUW9,5
Q2FXT0,5
Q2FZL2,4
Q2GVL1,6
Q2HIM9,3
Q2HJ40,4
Q2HJA4,6
Q2HY54,1
Q2HYY9,5
Q2I2P1,0
Q2I2P2,0
Q2I2P4,0
Q2I2Q1,0
Q2I2Q3,0
Q2I2Q4,0
Q2I2Q5,0
Q2I2Q6,6
Q2I2R0,6
Q2I2R1,6
Q2I2R2,6
Q2I2R3,6
Q2I2R4,6
Q2I2R6,2
Q2I2R7,2
Q2I2R8,2
Q2IAL6,5
Q2IAL7,5
Q2JP67,3
Q2JTJ2,3
Q2JTM8,3
Q2KHV4,1
Q2KJI7,5
Q2L8Z0,2
Q2L901,0
Q2LC47,3
Q2LC49,4
Q2LGZ2,6
Q2LKX9,0
Q2M591,0
Q2MIA4,0
Q2MIB7,2
Q2MIC0,3
Q2MIJ1,0
Q2MIK4,2
Q2NI68,3
Q2NIJ9,5
Q2PE59,6
Q2PE60,6
Q2PE70,6
Q2PFV2,2
Q2PMS6,2
Q2QA04,3
Q2QBT0,6
Q2QD93,0
Q2QDA8,3
Q2QXY1,1
Q2RAP0,1
Q2RQ23,2
Q2SS74,5
Q2T9U8,0
Q2TA14,5
Q2TBP0,1
Q2TBX6,4
Q2UHL4,6
Q2UIE6,0
Q2UUZ1,1
Q2UXR1,1
Q2UXR2,1
Q2UXR4,1
Q2UXV8,1
Q2UXV9,1
Q2UXW0,1
Q2V2G5,2
Q2V2Q2,1
Q2V4E2,6
Q2VEI0,0
Q2VEJ3,2
Q2VEJ6,3
Q2VF17,6
Q2VL88,3
Q2WCN5,1
Q2WCN6,1
Q2WCN7,1
Q2XQ09,2
Q2YT85,5
Q2YX94,0
Q30KK1,0
Q30KK9,3
Q31CR0,2
Q32389,3
Q32KM8,4
Q32L79,3
Q32LD3,2
Q32PB3,6
Q32RM3,3
Q32RM6,0
Q32RP3,2
Q32RW6,2
Q32ZI4,5
Q33282,3
Q332Y2,0
Q33C56,2
Q36258,1
Q36835,1
Q36918,1
Q39131,5
Q39785,1
Q39799,1
Q39837,4
Q39962,5
Q3AKT2,3
Q3AM89,3
Q3AV15,3
Q3AYB8,3
Q3B7N0,1
Q3B8P0,1
Q3BAQ9,2
Q3BER1,1
Q3BER2,1
Q3BER3,1
Q3BER4,1
Q3BK13,1
Q3BK14,1
Q3BK16,1
Q3C1G0,2
Q3C1G3,3
Q3C255,5
Q3C256,5
Q3C2C1,6
Q3E6R4,1
Q3E880,2
Q3E9I4,3
Q3ECJ5,3
Q3ECM0,2
Q3ECU1,0
Q3EDH8,3
Q3EDI6,1
Q3IPX1,3
Q3KLQ7,4
Q3KPV7,1
Q3L180,0
Q3M4K0,2
Q3MAB1,3
Q3MB78,3
Q3MCT0,3
Q3MHN0,3
Q3SAE5,3
Q3SAE6,3
Q3SAE7,3
Q3SAE8,3
Q3SAE9,3
Q3SAF1,3
Q3SAF2,3
Q3SAF3,3
Q3SAF7,3
Q3SAX8,3
Q3SB03,5
Q3SB04,5
Q3SB05,5
Q3SB06,5
Q3SB07,5
Q3SWX5,4
Q3SYP2,3
Q3SZC2,3
Q3SZM7,0
Q3T0A3,3
Q3T0I2,1
Q3T0P5,2
Q3T0P7,3
Q3T0T1,1
Q3T108,1
Q3TMH2,4
Q3U435,0
Q3UKY7,3
Q3V538,0
Q3V554,3
Q3Y5G8,6
Q3YED1,6
Q3YED3,0
Q3YED5,6
Q3YED6,6
Q3YED8,6
Q3YEE2,6
Q3YEE3,6
Q3YEE4,6
Q3YEE6,6
Q3YEE9,2
Q3YEF0,0
Q3YEF1,6
Q3YEF4,6
Q3YEF8,6
Q3YEG0,6
Q3YEG3,6
Q3YEG4,6
Q3YEG7,6
Q3YEG9,2
Q3YEH0,2
Q3YEH1,2
Q3YEH2,2
Q3YEH4,2
Q3YEH5,2
Q3YEH6,2
Q3YEH7,2
Q3YIX4,4
Q3ZC64,0
Q3ZD69,2
Q3ZJ18,2
Q3ZT29,4
Q40987,5
Q41065,6
Q41066,6
Q41114,5
Q41142,2
Q41233,0
Q41358,1
Q41433,3
Q41480,3
Q42456,0
Q42460,5
Q43007,2
Q43645,3
Q43646,3
Q43667,1
Q46G14,3
Q46HA2,2
Q46JV2,3
Q48314,4
Q48315,4
Q48501,5
Q48509,6
Q496H8,3
Q499T2,1
Q49L02,0
Q49L15,2
Q49L18,3
Q49Y83,5
Q4FFN5,0
Q4G3C7,2
Q4G3F2,3
Q4GWU5,2
Q4JAA8,3
Q4JAY3,3
Q4JEI2,0
Q4KM35,1
Q4L6Z1,5
Q4LAL9,0
Q4PLJ0,6
Q4PSX1,4
Q4PSZ8,5
Q4QXT8,1
Q4QXT9,2
Q4R128,3
Q4R1C4,4
Q4R4M3,4
Q4R4S5,3
Q4R540,3
Q4R5E9,4
Q4R5M2,3
Q4R5M8,6
Q4R7M2,0
Q4U0U2,6
Q4U9M9,0
Q4V3D2,2
Q4V4I9,3
Q4VZQ0,2
Q4WD22,4
Q4WDN4,3
Q4WEP7,3
Q4WFV6,5
Q4WG16,1
Q4WI46,5
Q4WLB9,0
Q4WNE1,3
Q4WNS8,4
Q4WNV0,1
Q4WQT2,6
Q4WR80,6
Q4WUK7,6
Q4X084,0
Q4X136,4
Q4Z4D2,3
Q4ZFU1,2
Q4ZFU2,2
Q501W4,4
Q51822,2
Q51825,2
Q51826,2
Q51827,2
Q51MW4,6
Q52085,3
Q52FS9,4
Q52K95,6
Q52R90,0
Q53446,3
Q53I06,5
Q548P6,4
Q54957,6
Q54EQ7,5
Q54GU3,6
Q54IM7,0
Q54LC0,4
Q54LC1,4
Q54LC3,4
Q54LH6,1
Q54LM2,2
Q54M25,4
Q54N81,3
Q54QR2,1
Q54SJ8,4
Q54T57,1
Q553T1,4
Q55621,6
Q55GJ6,3
Q55U20,6
Q566V9,4
Q56P17,2
Q56VR3,2
Q571V3,1
Q571V4,1
Q571V6,1
Q57SB5,3
Q58301,4
Q58302,4
Q58303,4
Q58634,3
Q58864,6
Q589B1,2
Q58CQ9,1
Q58D55,6
Q58D68,5
Q58D85,6
Q58L93,2
Q58L94,2
Q58L95,2
Q58L96,2
Q58T39,3
Q58T40,3
Q58T41,3
Q58T42,3
Q58T43,3
Q58T44,3
Q58T45,3
Q58T46,3
Q58T48,3
Q58T49,3
Q58T52,3
Q58T56,3
Q58T58,3
Q58T59,3
Q58T61,3
Q58T62,3
Q58T64,3
Q58T65,3
Q58T68,3
Q58T69,3
Q58T70,3
Q58T74,3
Q58T77,3
Q58T79,3
Q58T83,3
Q58T86,3
Q58T87,3
Q58T89,3
Q58T90,3
Q58T91,3
Q58T92,3
Q58T93,3
Q58T94,3
Q58T95,3
Q59HN7,3
Q59KZ1,0
Q59L72,1
Q59L86,3
Q59L96,2
Q59MD0,3
Q59PF9,5
Q59QA5,6
Q59SU1,5
Q59UP6,2
Q59UT4,2
Q59UT5,2
Q59V01,4
Q59V02,4
Q59VW6,2
Q59XB0,5
Q59Y11,6
Q59Y31,0
Q5A029,5
Q5A1A9,2
Q5A1B2,3
Q5A1B3,3
Q5A1E1,3
Q5A210,5
Q5A343,6
Q5A4X8,0
Q5A5K7,1
Q5A5U4,1
Q5A5U6,1
Q5A5U9,1
Q5A651,5
Q5A6M0,4
Q5A6M2,5
Q5A6U1,5
Q5A8A2,4
Q5A8I8,1
Q5AA33,2
Q5ABW2,2
Q5ACP5,5
Q5ACZ2,0
Q5AD07,4
Q5AD23,0
Q5AD34,5
Q5AD78,0
Q5ADQ7,6
Q5AF39,4
Q5AF41,4
Q5AFA2,4
Q5AFC2,1
Q5AFN8,2
Q5AGC4,2
Q5AHA4,0
Q5AHC0,1
Q5AHE8,2
Q5AIA1,0
Q5AJC0,5
Q5AJK6,4
Q5AJY5,2
Q5AK54,4
Q5AK97,2
Q5AL03,5
Q5AMF7,2
Q5AMJ5,4
Q5AP52,3
Q5APJ9,4
Q5AUT0,1
Q5B0Q1,4
Q5B428,6
Q5B508,6
Q5B8T6,4
Q5BIV7,5
Q5BIV9,5
Q5BKW7,5
Q5BU36,0
Q5CZK2,2
Q5CZK3,3
Q5CZK5,2
Q5CZK6,5
Q5DVA5,1
Q5DVA6,1
Q5DW47,2
Q5DWV1,4
Q5E9C1,3
Q5E9X0,5
Q5EHP1,0
Q5EHP3,0
Q5EHP4,0
Q5F1N4,2
Q5F378,6
Q5FBW1,3
Q5FVX5,4
Q5FXM5,6
Q5FZP5,4
Q5G234,5
Q5G290,6
Q5G291,6
Q5G860,0
Q5G861,0
Q5G862,0
Q5G863,0
Q5G864,0
Q5G865,0
Q5G866,0
Q5G8A6,2
Q5G8B3,0
Q5G8B4,0
Q5G8B5,0
Q5GC91,1
Q5GC92,1
Q5GC94,1
Q5H7N4,1
Q5H7N5,1
Q5H7N6,1
Q5H8A1,1
Q5H8A2,1
Q5H8A3,1
Q5HFB8,5
Q5HGV3,0
Q5HH14,6
Q5HH35,4
Q5HHM4,3
Q5HN75,4
Q5HNQ6,5
Q5HQA0,6
Q5HZW7,6
Q5I2B2,4
Q5I4E5,2
Q5I4E6,2
Q5I931,4
Q5IS42,6
Q5IS54,2
Q5IS80,6
Q5IS87,6
Q5IS99,2
Q5J6J1,0
Q5J6J2,0
Q5JDJ9,3
Q5JHL8,3
Q5JNJ5,5
Q5K0B8,6
Q5K0B9,6
Q5K0C1,6
Q5K0C2,6
Q5K0C7,6
Q5K0C8,6
Q5K0C9,6
Q5K0D0,6
Q5K0D1,6
Q5K0D2,6
Q5K0D3,6
Q5K0D6,6
Q5K0D7,6
Q5K2P8,4
Q5K4E3,4
Q5KK80,4
Q5KWP3,5
Q5M158,5
Q5M872,0
Q5MCS0,3
Q5MGE6,0
Q5N337,3
Q5NRP8,0
Q5NRP9,0
Q5NRQ0,0
Q5NRQ1,0
Q5NVC3,3
Q5NVH5,3
Q5NVQ3,0
Q5NVR8,0
Q5PFN4,3
Q5PP12,1
Q5PU89,5
Q5Q113,6
Q5Q114,6
Q5QFG1,6
Q5R1M5,3
Q5R1V9,0
Q5R231,3
Q5R4M6,4
Q5R4R0,4
Q5R510,1
Q5R537,0
Q5R551,4
Q5R5C1,1
Q5R5H4,1
Q5R5W6,1
Q5R6D1,3
Q5R790,2
Q5R7A9,4
Q5R7P4,6
Q5R876,3
Q5R8J0,2
Q5RAD6,5
Q5RB37,0
Q5RB45,5
Q5RBU7,5
Q5RCB6,3
Q5RCD8,6
Q5RDJ5,3
Q5RDN7,0
Q5RDP6,6
Q5RE54,0
Q5REL2,0
Q5RFD6,4
Q5RJH3,4
Q5S502,0
Q5SC59,2
Q5SC60,2
Q5SCW5,0
Q5SCW8,3
Q5SCX1,2
Q5U2X4,0
Q5U523,4
Q5U9D2,0
Q5UAF1,1
Q5UJG1,1
Q5UJG3,1
Q5UJG7,1
Q5UJH0,1
Q5UJH8,1
Q5UJI7,1
Q5USN8,1
Q5V1D5,3
Q5V4S6,3
Q5VJS9,0
Q5VY80,6
Q5W1L3,4
Q5W1L4,4
Q5W1L5,4
Q5W958,3
Q5W959,3
Q5W9R9,1
Q5W9T8,6
Q5WES5,5
Q5XCS5,5
Q5XF51,1
Q5XIE8,3
Q5XIF4,5
Q5XJY4,1
Q5XLE4,3
Q5XUW8,2
Q5XVM4,1
Q5XXR2,4
Q5Y4U2,0
Q5Y4U3,1
Q5Y4U4,2
Q5Y4U8,1
Q5Y4U9,1
Q5Y4V0,1
Q5Y4V1,1
Q5Y4V2,1
Q5Y4V3,1
Q5Y4V4,1
Q5Y4V6,1
Q5Y4V9,4
Q5Y4W2,1
Q5Y4W3,1
Q5Y4W4,1
Q5Y4W5,1
Q5Y4W6,1
Q5Y4W8,1
Q5Y4W9,1
Q5Y4X0,1
Q5Y4X1,1
Q5Y4X2,1
Q5Y4X3,1
Q5Y4X4,1
Q5Y4X5,1
Q5Y4X6,1
Q5Y4X7,1
Q5Y4X9,1
Q5Y4Y0,1
Q5Y4Y2,1
Q5Y4Y3,1
Q5Y4Y4,1
Q5Y4Y5,1
Q5Z9C8,5
Q60136,2
Q60431,2
Q60468,1
Q60478,0
Q60495,6
Q60506,1
Q60541,0
Q60549,0
Q60692,3
Q60935,4
Q60E70,5
Q60HC1,3
Q60I18,3
Q61207,5
Q61247,5
Q61468,4
Q61475,1
Q61503,4
Q61521,6
Q61702,0
Q61703,0
Q61704,0
Q61754,3
Q61759,3
Q61839,6
Q61847,5
Q62170,0
Q624D2,2
Q62587,3
Q62625,6
Q62713,0
Q62715,0
Q62718,0
Q62813,0
Q62923,6
Q62949,6
Q62997,5
Q63064,2
Q63072,6
Q63198,2
Q63207,2
Q634A1,5
Q634M0,2
Q63645,6
Q63691,1
Q63912,1
Q63ZK0,3
Q64016,0
Q64171,5
Q64194,3
Q64230,5
Q64253,6
Q64263,0
Q64277,6
Q64339,5
Q64365,0
Q64387,6
Q64389,2
Q64411,0
Q64444,3
Q64610,0
Q647H2,1
Q65DC2,5
Q65GM5,5
Q65H47,2
Q65Z15,1
Q667N8,5
Q66H42,6
Q66IA6,5
Q66S08,6
Q66S13,1
Q66S17,1
Q66S21,1
Q66S25,1
Q66TN7,0
Q67SC7,5
Q67UE8,0
Q689Z7,0
Q68G95,1
Q68IP5,2
Q68KK0,0
Q68LC0,2
Q68RJ9,6
Q68S10,0
Q68S23,2
Q68S26,3
Q68SP4,4
Q68Y22,2
Q698K8,2
Q69IF8,0
Q6B4T3,6
Q6B4T4,0
Q6B4T5,0
Q6B8V0,2
Q6B917,0
Q6BEA2,3
Q6BEG7,4
Q6BIS8,4
Q6BPV1,0
Q6BT31,6
Q6BV42,4
Q6C0J1,4
Q6C794,6
Q6CHU5,4
Q6CMF8,6
Q6CNE0,4
Q6CRM2,1
Q6DDP3,5
Q6DGP8,4
Q6DJ00,6
Q6DLS0,0
Q6DLW5,0
Q6DN61,1
Q6DR98,4
Q6DSU1,1
Q6DT45,3
Q6DYE7,0
Q6E3K9,5
Q6EAN6,6
Q6ECK6,5
Q6EH50,4
Q6EH52,1
Q6ENJ0,0
Q6ENJ4,2
Q6ENJ7,3
Q6ENY0,0
Q6ENY5,2
Q6EW52,0
Q6EW65,2
Q6EW68,3
Q6F125,5
Q6F495,1
Q6FLP9,0
Q6FNB1,4
Q6FT26,1
Q6G8S4,5
Q6GA84,0
Q6GAE3,6
Q6GAG4,4
Q6GG59,5
Q6GI14,6
Q6GI34,4
Q6GIK1,3
Q6GLR6,0
Q6GQ29,0
Q6GUL6,2
Q6H266,1
Q6H2Z4,3
Q6HD83,5
Q6HDK0,2
Q6ID76,1
Q6IGX9,6
Q6IRK9,0
Q6ITZ3,1
Q6IV23,5
Q6IV26,5
Q6IVA5,2
Q6IWA9,0
Q6IWB1,2
Q6IWB2,3
Q6JLX1,2
Q6JQN2,2
Q6L181,3
Q6L3B3,2
Q6L3B5,3
Q6LEM5,6
Q6LWM4,6
Q6LXR6,6
Q6LYT4,6
Q6LZC0,4
Q6LZD4,3
Q6LZM3,5
Q6LZU5,6
Q6M0N3,1
Q6M0N7,2
Q6MT50,5
Q6NKW9,2
Q6NLD7,5
Q6NLF4,6
Q6NLF7,5
Q6NME6,3
Q6NN00,3
Q6NNL3,5
Q6NUJ1,5
Q6NW40,4
Q6NWB6,5
Q6P326,3
Q6P4A8,6
Q6P7A9,4
Q6PAQ9,3
Q6PCX7,4
Q6PFX6,4
Q6PHU5,0
Q6PIE5,6
Q6PN80,2
Q6PN81,2
Q6PN82,2
Q6PN83,2
Q6PN84,2
Q6PN85,2
Q6PN86,2
Q6PPB3,2
Q6PTD1,2
Q6PTD4,2
Q6PTD5,2
Q6PTD6,2
Q6PTD7,2
Q6PXP0,6
Q6Q251,0
Q6Q252,0
Q6Q5H1,3
Q6QLQ5,5
Q6QLR1,5
Q6QWR1,5
Q6RUW3,5
Q6RY98,2
Q6SA95,2
Q6SLM0,6
Q6SLM1,6
Q6SLM2,6
Q6T178,6
Q6T179,6
Q6T271,2
Q6T6H8,3
Q6T6S7,3
Q6T6T2,1
Q6T6T3,1
Q6U8D7,3
Q6UG02,5
Q6UQ28,5
Q6URK6,4
Q6UW15,1
Q6UWB4,3
Q6UWM5,1
Q6UWN0,2
Q6UWN5,0
Q6UWR7,5
Q6UX82,5
Q6UXB3,6
Q6VU70,0
Q6WRU0,0
Q6X7V3,3
Q6XBF8,1
Q6XMH8,5
Q6Y4S4,5
Q6YGZ1,4
Q6YIJ3,6
Q6YK33,3
Q6YNQ0,6
Q6YRC7,5
Q6YXN4,2
Q6Z232,6
Q6Z4G7,5
Q6Z4G8,5
Q6ZVN8,4
Q70KY3,3
Q70US9,1
Q70XC3,2
Q70Y07,0
Q70Y14,2
Q70Y17,3
Q718F4,0
Q71DC3,1
Q71DR4,6
Q71QH5,3
Q71QH6,3
Q71QH7,3
Q71QI0,3
Q71QI1,3
Q71QI2,3
Q71QI3,3
Q71QI4,3
Q71QI5,3
Q71QI7,3
Q71QI8,3
Q71QJ0,3
Q71QJ1,3
Q71QJ2,3
Q71QJ3,3
Q71QJ4,3
Q71RP1,4
Q71UE8,6
Q71ZD0,5
Q72ZY3,5
Q730L4,2
Q74IL5,5
Q755X2,6
Q75DG6,0
Q75G39,1
Q75S48,6
Q75S51,6
Q75UG5,5
Q75V93,4
Q75V94,4
Q75V95,4
Q75WG6,4
Q75WG7,5
Q75WH2,5
Q75WH4,5
Q75WH5,5
Q75WH6,5
Q765I0,4
Q765I1,4
Q765I2,4
Q765Z4,5
Q765Z5,0
Q766Y7,4
Q76B45,3
Q76CA0,6
Q76CA1,0
Q76CA2,6
Q76CL2,5
Q76DT2,0
Q76IQ4,4
Q79AV1,2
Q7A151,0
Q7A654,0
Q7A6A6,4
Q7A6P2,3
Q7AP54,0
Q7DLR9,1
Q7DLS1,1
Q7FNT3,3
Q7JFN6,6
Q7JGL8,5
Q7JGL9,5
Q7JGM0,5
Q7JGM1,5
Q7JGM2,5
Q7JIG6,3
Q7JIH3,1
Q7JIY2,1
Q7JK02,1
Q7K5V2,3
Q7K740,6
Q7KUD5,5
Q7LHD1,4
Q7LZ09,3
Q7M1E7,0
Q7M303,0
Q7M334,6
Q7M3B6,6
Q7M3B8,6
Q7M3E1,3
Q7M3V5,5
Q7M428,3
Q7M6Z0,2
Q7M7A9,3
Q7MXK0,6
Q7NBB0,5
Q7NH81,3
Q7NJX5,3
Q7PTL2,6
Q7Q2T8,1
Q7Q7R8,5
Q7RTY9,3
Q7RTZ1,6
Q7RZ85,4
Q7SYF1,3
Q7SZD9,2
Q7SZE0,2
Q7SZE1,3
Q7T141,1
Q7T1M3,6
Q7T1R0,6
Q7T1R1,6
Q7T229,3
Q7T273,0
Q7T2Q4,6
Q7T2Q5,6
Q7T3K7,1
Q7T3K8,1
Q7T3K9,1
Q7T3L1,4
Q7TMR0,5
Q7TNK8,4
Q7TQ32,4
Q7TQ33,4
Q7TQN2,5
Q7TSB7,5
Q7TSF0,6
Q7TSP5,4
Q7TTJ7,3
Q7TV59,4
Q7U4Z3,3
Q7U669,3
Q7U9L1,2
Q7V323,2
Q7V365,3
Q7V4T1,2
Q7V735,4
Q7V7B7,4
Q7V8T1,4
Q7VDR4,2
Q7XAD0,1
Q7XR91,5
Q7YJX6,0
Q7YJY5,2
Q7YJY8,3
Q7YRU7,6
Q7YWA8,4
Q7YWA9,4
Q7YWB0,4
Q7YX32,3
Q7YXK5,5
Q7YZS9,2
Q7Z027,6
Q7Z090,2
Q7Z1Y7,2
Q7Z3B1,0
Q7Z553,0
Q7ZXZ6,4
Q7ZZM2,1
Q7ZZS9,2
Q800A0,0
Q800F1,1
Q800R3,1
Q800R4,1
Q800R9,1
Q800S1,1
Q800S2,1
Q801Y3,0
Q802F0,3
Q803W1,4
Q803Y4,5
Q804X6,2
Q805D3,6
Q805D4,6
Q805D5,6
Q805D6,6
Q805D8,4
Q805E9,4
Q805F2,0
Q805F3,0
Q805F4,2
Q805F5,1
Q805F6,2
Q805F7,1
Q80T19,0
Q80V42,4
Q80WD0,2
Q80WD1,2
Q80Z24,0
Q80ZA0,1
Q80ZQ0,6
Q810H5,1
Q811A2,0
Q812G9,2
Q817U4,5
Q818E2,2
Q81LE8,5
Q81LR5,2
Q836X4,5
Q83RD2,5
Q84JV2,5
Q84MC0,0
Q84VZ5,0
Q84W98,5
Q85AU0,0
Q85BB6,2
Q85BH5,3
Q85C23,3
Q85FM3,0
Q85FN7,2
Q85FY2,2
Q85G59,3
Q85Q99,1
Q85WS3,3
Q85WW6,0
Q85X72,2
Q862A7,6
Q862B1,4
Q862Z3,1
Q863C3,1
Q865R1,3
Q867A9,0
Q867B0,3
Q867D0,0
Q867W1,6
Q868F8,6
Q868G6,4
Q868M7,4
Q86A85,6
Q86C49,6
Q86C51,5
Q86DU6,0
Q86MA7,5
Q86N75,2
Q86QN6,5
Q86QT2,3
Q86RA3,6
Q86RB2,2
Q86SA8,1
Q86SC0,4
Q86UN2,2
Q86UN3,2
Q86UP0,4
Q86UU9,5
Q86Y78,5
Q86YL7,3
Q873Y0,3
Q876J3,0
Q877A8,2
Q88WN3,5
Q892N6,5
Q899Y1,0
Q8AUU1,4
Q8AVA3,5
Q8AVA4,5
Q8AXR2,6
Q8AXW7,6
Q8AY47,6
Q8AY48,6
Q8AY78,3
Q8AY79,3
Q8AY80,3
Q8AY82,3
Q8AYR5,6
Q8AYR6,6
Q8BFS3,2
Q8BG41,2
Q8BGN3,5
Q8BGN6,5
Q8BH35,3
Q8BH61,5
Q8BJ48,5
Q8BJR6,3
Q8BKV1,0
Q8BLC3,6
Q8BM92,4
Q8BPP5,5
Q8BS03,1
Q8BVP6,2
Q8BWU1,5
Q8C1C1,5
Q8C1P2,0
Q8C255,0
Q8C3Q9,3
Q8C4W3,3
Q8CE23,1
Q8CFV4,4
Q8CFZ4,5
Q8CGR5,3
Q8CH01,5
Q8CHK2,2
Q8CIH9,6
Q8CIT0,1
Q8CJY7,2
Q8CS89,5
Q8CW15,5
Q8CXC9,2
Q8DIV4,3
Q8DUQ4,5
Q8DYV5,5
Q8E4G3,5
Q8EPP8,5
Q8EVW5,5
Q8GCB2,5
Q8GS39,4
Q8GTM0,5
Q8GUI4,6
Q8GUL8,0
Q8GWW6,1
Q8GYS8,0
Q8GZ17,3
Q8H6Q0,5
Q8H6Q1,5
Q8HB52,0
Q8HWE5,3
Q8HWE7,3
Q8HXV2,3
Q8HY34,6
Q8HYC2,5
Q8HZM6,0
Q8HZQ3,4
Q8I1F6,1
Q8I423,5
Q8I6K1,1
Q8I6R2,0
Q8I6S2,0
Q8I6S3,0
Q8I6T1,0
Q8I6V7,0
Q8I7X1,1
Q8I817,1
Q8I912,2
Q8I913,2
Q8I914,2
Q8IDN0,2
Q8ILP3,5
Q8IS41,6
Q8IS98,2
Q8ISH7,3
Q8IV16,5
Q8IVL8,2
Q8IW00,1
Q8J136,5
Q8J1Y4,1
Q8J282,6
Q8J2V8,5
Q8JFB2,6
Q8JFG2,6
Q8JFY4,4
Q8JG54,4
Q8JH85,3
Q8JHB9,3
Q8JHE1,3
Q8JIM3,2
Q8JJ51,2
Q8JZQ2,5
Q8JZU2,5
Q8K0S5,2
Q8K3U6,2
Q8K4P1,2
Q8K4P2,2
Q8KQR1,0
Q8L3C7,6
Q8L6Z5,5
Q8L8Q7,5
Q8L8Y3,0
Q8L9P8,3
Q8L9T8,1
Q8LA14,5
Q8LAX3,0
Q8LC95,5
Q8LCN5,6
Q8LD27,3
Q8LD43,1
Q8LD63,5
Q8LDN4,6
Q8LDW6,4
Q8LE92,0
Q8LEE9,5
Q8LEJ6,5
Q8LEM4,6
Q8LFL4,0
Q8LPS1,4
Q8LW54,2
Q8M9W5,0
Q8MA00,2
Q8MI35,6
Q8MJ25,3
Q8MJ80,0
Q8MJC3,2
Q8MJU1,2
Q8MJV4,2
Q8MK67,4
Q8MKI5,2
Q8MMH4,1
Q8MMJ7,2
Q8MP00,5
Q8MPY9,3
Q8MTX2,2
Q8N158,0
Q8N2E6,1
Q8N2G4,6
Q8N5G0,4
Q8N687,1
Q8N6Q3,2
Q8N729,6
Q8N7M5,4
Q8NG41,2
Q8NI32,5
Q8NJJ4,6
Q8NJP6,0
Q8NK98,6
Q8NK99,6
Q8NKB6,3
Q8NX91,6
Q8NX98,4
Q8NXI6,3
Q8PZ04,3
Q8QFQ3,1
Q8QFQ4,1
Q8QFQ5,1
Q8QFQ8,4
Q8QFW3,6
Q8QFW4,6
Q8QG86,3
Q8QG89,2
Q8QGH3,4
Q8QGP7,5
Q8QHK2,3
Q8QHK3,3
Q8R182,5
Q8R1I2,1
Q8R2G4,0
Q8R2Q8,0
Q8R4F1,6
Q8R4S2,3
Q8R4S4,3
Q8R4S7,3
Q8R5G8,1
Q8R5G9,1
Q8RB77,2
Q8RBA7,5
Q8REI3,5
Q8S2W4,1
Q8S8M2,3
Q8S8N0,3
Q8S8N1,3
Q8S8N2,3
Q8S8P7,0
Q8S8X7,0
Q8S8Y4,2
Q8S9J6,1
Q8SQ23,2
Q8SQ41,0
Q8SQ46,1
Q8SQD7,1
Q8SQG7,0
Q8SQG8,0
Q8SWI4,2
Q8SXL2,4
Q8T0Y7,3
Q8T0Z3,6
Q8T112,5
Q8T117,3
Q8T1G4,5
Q8T1G5,5
Q8T1G6,5
Q8T9R8,2
Q8TDM5,6
Q8TJB5,3
Q8TL28,0
Q8TW10,3
Q8U125,3
Q8U4C9,3
Q8UUG0,2
Q8UUG2,2
Q8UUH7,6
Q8UUH8,6
Q8UUH9,6
Q8UUI0,6
Q8UUI1,6
Q8UUI2,6
Q8UUI3,6
Q8UUI4,6
Q8UUK2,3
Q8UVX1,3
