AC,cluster
P85253,3
P85254,3
P85255,3
P85256,3
P85257,3
P85258,3
P85259,3
P85261,0
P85421,2
P85527,3
P85797,0
P85798,2
P85799,2
P85804,2
P85818,0
P85825,2
P85826,3
P85828,4
P85829,1
P85830,3
P85831,0
P85832,1
P85840,2
P85881,1
P85882,1
P85883,1
P85886,3
P85966,1
P86013,0
P86037,1
P86038,1
P86039,1
P86040,1
P86047,0
P86110,1
P86155,1
P86156,1
P86157,1
P86185,1
P86186,1
P86188,1
P86189,1
P86259,2
P86262,2
P86399,4
P86400,2
P86401,2
P86435,3
P86437,2
P86442,1
P86444,0
P86445,0
P86471,4
P86475,1
P86476,4
P86483,0
P86521,1
P86546,3
P86547,3
P86716,1
P86717,1
P86718,1
P86719,1
P86720,4
P86821,3
P86822,4
P86825,3
P86826,4
P86828,0
P86841,0
P86842,0
P86899,0
P86994,0
P87252,1
P87352,1
P87384,0
P87385,0
P89116,0
P91793,4
P91797,3
P91889,1
P91896,4
P91963,4
P91964,4
P93248,1
P93395,3
P93543,0
P94416,0
P94664,3
P94853,4
P95316,2
P95317,2
P95318,2
P96787,4
P97278,3
P97279,3
P97280,3
P97291,3
P97297,3
P97326,3
P97467,3
P97553,1
P97574,0
P97604,4
P97605,1
P97636,1
P97740,3
P97766,2
P97785,2
P97864,0
P98131,3
P98135,3
P98136,4
P98137,4
P98139,4
P99026,1
P99164,0
P9WEM8,4
P9WEM9,4
P9WEN0,4
P9WEN1,4
P9WEN2,4
P9WEN3,4
P9WEW5,3
P9WEW6,3
P9WHQ6,0
P9WHQ7,0
P9WIN6,3
P9WIN7,3
P9WK08,4
P9WK09,4
Q00046,3
Q00050,0
Q00363,1
Q00410,0
Q00446,2
Q00493,0
Q00499,4
Q00518,4
Q00652,4
Q00663,2
Q00676,0
Q00689,0
Q00783,4
Q00829,1
Q00871,3
Q00945,1
Q00948,4
Q00991,1
Q01129,3
Q01133,0
Q01284,2
Q01301,1
Q01366,1
Q01413,1
Q01416,2
Q01493,0
Q01523,1
Q01524,1
Q01580,0
Q01589,3
Q01594,2
Q01662,4
Q01721,4
Q01758,2
Q01819,0
Q01889,2
Q01MB6,1
Q02297,3
Q02307,2
Q02747,4
Q02786,0
Q02844,3
Q02ZA6,0
Q03023,1
Q03029,1
Q03091,3
Q03110,1
Q03157,0
Q03168,0
Q03178,1
Q03180,1
Q03197,4
Q03198,4
Q03199,4
Q03405,2
Q03464,1
Q03467,1
Q03483,0
Q03515,4
Q03517,3
Q03561,2
Q03643,2
Q03644,2
Q03645,2
Q03646,2
Q03655,3
Q03674,1
Q03699,0
Q03856,0
Q03877,0
Q03964,0
Q03994,2
Q03FZ9,0
Q03M32,0
Q04215,0
Q04433,2
Q04469,4
Q04617,1
Q04618,1
Q04620,2
Q04706,0
Q04940,1
Q04951,0
Q04997,3
Q04KI2,0
Q05028,4
Q05031,4
Q05164,0
Q05439,2
Q05538,0
Q05685,1
Q05744,0
Q05777,2
Q058G9,4
Q05915,1
Q05927,3
Q06031,0
Q06033,3
Q06076,0
Q06077,0
Q06084,0
Q06135,3
Q06141,4
Q06145,0
Q06175,0
Q06186,0
Q06202,4
Q06203,0
Q06303,1
Q06304,1
Q06305,1
Q06306,1
Q06478,4
Q06601,2
Q06602,2
Q06922,3
Q06AS9,1
Q06AV4,4
Q06B79,1
Q06FW0,1
Q06FX8,3
Q06FY1,1
Q06GR4,1
Q06GS7,3
Q06GT0,1
Q06H01,1
Q06H14,3
Q06H17,1
Q06J16,3
Q06J66,1
Q06RD5,1
Q06RE8,3
Q06RF1,1
Q06SD2,1
Q06SD3,3
Q06ZW0,2
Q07009,0
Q07053,1
Q07121,4
Q07123,4
Q07162,1
Q07212,4
Q07276,3
Q07295,1
Q072L5,1
Q072L6,3
Q072L7,3
Q07334,0
Q07338,2
Q07425,4
Q07488,2
Q07662,1
Q07663,1
Q07929,4
Q07932,1
Q07943,3
Q07981,1
Q07988,0
Q07990,1
Q08108,1
Q08121,2
Q08169,0
Q08193,3
Q08264,0
Q08271,3
Q08279,3
Q08406,4
Q08535,1
Q08676,1
Q08761,3
Q08890,2
Q08906,2
Q08907,2
Q08DA1,0
Q08DJ5,3
Q08DY9,0
Q09118,0
Q09169,4
Q09175,0
Q09180,2
Q09367,1
Q09490,2
Q09553,3
Q09626,3
Q09627,3
Q09628,4
Q09840,2
Q09841,2
Q09982,3
Q09FY1,1
Q09G66,1
Q09JK2,3
Q09MI2,1
Q09MJ5,3
Q09MJ8,1
Q09PK2,3
Q09T02,1
Q09X21,1
Q09X34,3
Q09X37,1
Q0AWJ2,0
Q0C7P6,1
Q0CMU3,2
Q0DAS9,3
Q0EAE5,4
Q0G9M3,1
Q0G9N6,3
Q0G9N9,1
Q0G9W6,1
Q0G9X9,3
Q0G9Y2,1
Q0GY43,4
Q0GY44,3
Q0GY45,4
Q0GY46,3
Q0H293,3
Q0H8Y6,4
Q0I7J2,1
Q0I910,1
Q0I912,1
Q0IDF4,3
Q0II73,1
Q0IU52,3
Q0IUL4,1
Q0JF21,1
Q0MWV8,4
Q0N4U3,0
Q0N4U4,0
Q0N4U5,0
Q0N4U6,0
Q0N4U7,0
Q0N4U8,0
Q0NZX5,1
Q0P3J1,1
Q0P3J6,3
Q0P3Q1,1
Q0PMG2,1
Q0SR53,0
Q0SRD5,3
Q0THN1,1
Q0TKK4,4
Q0TNI4,0
Q0TNR9,3
Q0TU55,1
Q0VBW8,2
Q0VC44,2
Q0VCM5,3
Q0VDG4,3
Q0VGU4,3
Q0VKG8,1
Q0VKG9,1
Q0VTT8,1
Q0VTT9,1
Q0VTU0,1
Q0VZ38,1
Q0VZ39,1
Q0VZ40,1
Q0VZ41,1
Q0W2D6,1
Q0WYX8,1
Q0ZA50,3
Q0ZJ24,1
Q0ZJ37,3
Q0ZJ40,1
Q10416,2
Q10464,2
Q10588,1
Q10589,4
Q10735,4
Q10998,3
Q10JL1,3
Q10VK7,1
Q10XU6,3
Q11000,2
Q11001,2
Q11137,1
Q11A00,1
Q12039,3
Q12062,2
Q12085,0
Q12120,3
Q12127,0
Q12173,4
Q12217,0
Q12218,2
Q12260,0
Q12266,0
Q12282,0
Q12293,0
Q12303,4
Q12355,2
Q12391,0
Q12392,0
Q12408,0
Q12439,0
Q12441,0
Q12470,0
Q12485,0
Q12546,3
Q12554,2
Q12567,0
Q12628,3
Q12708,2
Q12737,1
Q12891,4
Q12YV7,1
Q13421,4
Q13449,3
Q13508,4
Q13519,3
Q13634,3
Q13822,4
Q14002,4
Q14116,1
Q14210,3
Q14242,4
Q14624,3
Q14641,0
Q14790,2
Q14982,3
Q14BU0,1
Q14BX2,3
Q14FG1,1
Q14FH4,3
Q14FH6,1
Q14FJ4,1
Q15661,3
Q15726,2
Q15843,0
Q16568,1
Q16651,3
Q16661,4
Q16819,1
Q16820,1
Q16992,4
Q16994,0
Q16998,0
Q16N80,0
Q16RI5,2
Q17004,3
Q17025,3
Q17027,4
Q17093,0
Q17128,3
Q17192,4
Q17194,4
Q17196,4
Q17313,1
Q17AN4,4
Q17QK3,0
Q17QS0,3
Q17QV3,0
Q17RY6,3
Q17UY8,1
Q17UY9,1
Q17UZ0,1
Q18060,0
Q18184,4
Q18234,2
Q18502,1
Q18806,1
Q18B22,0
Q18DC8,0
Q18DC9,0
Q18DH8,4
Q18GX3,1
Q19165,2
Q19AZ8,1
Q19VC4,1
Q1A3Q1,1
Q1A3Q2,1
Q1A3Q6,1
Q1A3Q7,1
Q1A3Q8,1
Q1A3Q9,1
Q1A3R0,1
Q1ACJ6,1
Q1ACL6,3
Q1ACM1,1
Q1C5C7,1
Q1CKL2,1
Q1EAR5,4
Q1EG28,3
Q1EJP4,1
Q1EJP5,1
Q1ELT9,3
Q1ELU2,3
Q1ELU3,3
Q1ELU4,2
Q1ELU5,2
Q1ELU7,2
Q1ELU8,2
Q1ELV0,3
Q1EN11,1
Q1EN12,1
Q1EN13,1
Q1EN15,1
Q1G2Y5,4
Q1G3I0,3
Q1HA14,2
Q1HA20,2
Q1HAY5,2
Q1I8U1,0
Q1JPW9,2
Q1JS87,1
Q1JS88,1
Q1JS89,1
Q1JS90,1
Q1JS91,1
Q1JS92,1
Q1JS93,1
Q1JS94,1
Q1KLR6,4
Q1KLX1,1
Q1KLX2,1
Q1KLX3,1
Q1KLX4,1
Q1KLX5,1
Q1KLX6,1
Q1KLX7,1
Q1KLX8,1
Q1KLY0,1
Q1KLY2,1
Q1KLY3,1
Q1KLY4,1
Q1KLY5,1
Q1KLY6,1
Q1KLY7,1
Q1KLY8,1
Q1KVU8,1
Q1KVV2,3
Q1KXW3,1
Q1KXX6,3
Q1KXX9,1
Q1L658,4
Q1L659,4
Q1L777,3
Q1LW01,3
Q1MX22,3
Q1PBD1,1
Q1PFD8,0
Q1RF98,4
Q1RMQ4,3
Q1W694,3
Q1W695,3
Q1XDD1,1
Q1XDH0,3
Q1XDS5,1
Q1ZXQ9,1
Q1ZYW0,1
Q1ZYW1,1
Q20ET2,1
Q20EY3,3
Q21156,4
Q22328,2
Q22396,4
Q22710,0
Q23212,3
Q23430,3
Q23755,4
Q23756,4
Q23757,3
Q23892,1
Q24049,1
Q24114,2
Q24238,1
Q24372,0
Q24395,3
Q25054,0
Q25060,3
Q25077,0
Q25154,2
Q253E5,3
Q25413,4
Q25461,3
Q25588,2
Q25589,2
Q25683,2
Q26324,3
Q26377,3
Q26431,3
Q26443,1
Q26474,0
Q27081,2
Q27172,0
Q27173,4
Q27174,4
Q27180,0
Q27181,4
Q27182,1
Q27289,3
Q27441,2
Q27673,0
Q27677,3
Q27709,2
Q27913,2
Q27971,0
Q27IM2,3
Q27J47,3
Q27J48,3
Q27J49,0
Q27Q52,1
Q27Q53,3
Q27Q54,3
Q28028,4
Q28106,1
Q28153,3
Q28198,0
Q28207,0
Q28216,1
Q28278,4
Q28315,4
Q28358,4
Q28376,2
Q28380,4
Q28381,1
Q28409,1
Q28522,2
Q28588,2
Q28661,4
Q28680,0
Q28755,0
Q28768,3
Q28773,3
Q28785,1
Q28888,3
Q28896,4
Q28HK1,1
Q29075,4
Q29100,2
Q29125,2
Q29191,4
Q29384,1
Q29393,3
Q29432,0
Q29451,0
Q29461,3
Q29463,3
Q29486,1
Q295C6,2
Q295T3,1
Q299B0,3
Q29B55,1
Q29CA0,1
Q29IM7,3
Q29KK2,1
Q29PU4,4
Q29RS5,2
Q29W19,4
Q2EI26,1
Q2F9P2,4
Q2F9P4,4
Q2FG82,0
Q2FHV0,0
Q2FQL8,1
Q2FUW9,0
Q2FXT0,0
Q2FZL2,4
Q2GVL1,2
Q2HIM9,3
Q2HJ40,4
Q2HJA4,1
Q2HY54,0
Q2I2P1,3
Q2I2P2,3
Q2I2P4,2
Q2I2Q1,0
Q2I2Q2,0
Q2I2Q3,0
Q2I2Q4,0
Q2I2Q5,0
Q2I2R0,1
Q2I2R1,1
Q2I2R2,1
Q2I2R3,1
Q2I2R4,1
Q2I2R6,3
Q2I2R7,3
Q2I2R8,3
Q2IAL6,1
Q2IAL7,1
Q2JP67,1
Q2JTJ2,1
Q2JTM8,1
Q2KHV4,0
Q2KIC6,3
Q2KJI7,1
Q2L8Z0,3
Q2L901,1
Q2LC47,2
Q2LC49,3
Q2LGZ2,4
Q2LKX9,3
Q2M591,1
Q2MIA4,1
Q2MIB7,3
Q2MIC0,1
Q2MIJ1,1
Q2MIK4,3
Q2MIK7,1
Q2NI68,1
Q2NIJ9,0
Q2PE59,0
Q2PE60,0
Q2PFV2,0
Q2PMS6,3
Q2PMT9,1
Q2QA04,3
Q2QBT0,0
Q2QD93,1
Q2QDA8,1
Q2QXY1,1
Q2RAP0,1
Q2RQ23,0
Q2SS74,0
Q2T9U8,4
Q2TA14,2
Q2TBP0,2
Q2TBX6,1
Q2UHL4,2
Q2UIE6,4
Q2UUZ1,1
Q2UXR1,1
Q2UXR2,1
Q2UXR3,1
Q2UXR4,1
Q2UXV8,1
Q2UXV9,1
Q2UXW0,1
Q2V2G5,2
Q2V2Q2,4
Q2V4E2,2
Q2VEI0,1
Q2VEJ3,3
Q2VEJ6,1
Q2VF17,0
Q2VL88,2
Q2WCN5,1
Q2WCN6,1
Q2WCN7,1
Q2WCN8,1
Q2WGI0,1
Q2XQ09,3
Q2YT85,0
Q2YX94,0
Q30KK1,1
Q30KK9,2
Q31A92,1
Q31CR0,3
Q32389,1
Q32KM8,4
Q32L79,0
Q32LD3,4
Q32PB3,3
Q32RM3,1
Q32RM6,1
Q32RP3,3
Q32RS9,1
Q32RW6,3
Q32ZI4,2
Q33282,1
Q332Y2,1
Q33C56,3
Q33C59,1
Q36258,4
Q36835,4
Q36918,4
Q39131,1
Q39785,0
Q39799,0
Q39837,0
Q39962,3
Q3AKT2,1
Q3AM89,1
Q3AV15,1
Q3AYB8,1
Q3B7N0,0
Q3B8P0,0
Q3BAP4,1
Q3BAQ9,3
Q3BAR4,1
Q3BER1,4
Q3BER2,4
Q3BER3,4
Q3BER4,4
Q3BK13,4
Q3BK14,4
Q3BK16,4
Q3C1G0,3
Q3C1G3,1
Q3C255,4
Q3C256,4
Q3C2C1,2
Q3E6R4,4
Q3E880,4
Q3E9I4,0
Q3EBM6,1
Q3ECD6,1
Q3ECH9,3
Q3ECJ5,2
Q3ECM0,1
Q3ECU1,4
Q3EDH8,1
Q3EDI6,4
Q3IPX1,1
Q3KLQ7,3
Q3KPV7,1
Q3L180,1
Q3M4K0,3
Q3MAB1,1
Q3MB78,1
Q3MCT0,1
Q3MHN0,3
Q3SAE5,1
Q3SAE6,1
Q3SAE7,1
Q3SAE8,1
Q3SAE9,1
Q3SAF0,1
Q3SAF1,1
Q3SAF2,1
Q3SAF3,1
Q3SAF4,1
Q3SAF7,1
Q3SAX8,1
Q3SB03,3
Q3SB04,3
Q3SB05,3
Q3SB06,3
Q3SB07,3
Q3SWX5,3
Q3SYP2,3
Q3SZC2,3
Q3SZM7,4
Q3T0A3,3
Q3T0I2,2
Q3T0P5,0
Q3T0P7,4
Q3T0T1,2
Q3T108,1
Q3TMH2,3
Q3U435,3
Q3UKY7,3
Q3V538,1
Q3V554,1
Q3Y5G8,4
Q3YED1,1
Q3YED5,1
Q3YED6,1
Q3YED8,1
Q3YEE1,1
Q3YEE2,1
Q3YEE3,1
Q3YEE4,1
Q3YEE6,1
Q3YEE8,1
Q3YEE9,1
Q3YEF0,0
Q3YEF1,1
Q3YEF3,1
Q3YEG0,4
Q3YEG3,1
Q3YEG6,1
Q3YEG7,1
Q3YEG9,1
Q3YEH0,1
Q3YEH1,1
Q3YEH4,1
Q3YEH5,1
Q3YEH6,1
Q3YEH7,1
Q3YIX4,4
Q3ZC64,1
Q3ZD69,1
Q3ZJ18,3
Q3ZJ60,1
Q3ZT29,1
Q40987,1
Q41065,0
Q41066,0
Q41114,1
Q41142,1
Q41233,2
Q41358,0
Q41433,4
Q41448,4
Q41480,4
Q41484,4
Q42456,0
Q42460,1
Q43007,1
Q43645,4
Q43646,4
Q43667,2
Q45VN2,1
Q46085,4
Q46G14,1
Q46HA2,3
Q46JV2,1
Q47185,4
Q48314,4
Q48315,4
Q48501,0
Q48509,1
Q496H8,2
Q499T2,1
Q49L02,1
Q49L15,3
Q49L18,1
Q49Y83,0
Q4FFN5,1
Q4G3C7,3
Q4G3F2,1
Q4GWU5,3
Q4GZL1,4
Q4JAA8,1
Q4JAY3,1
Q4JEI2,1
Q4KM35,2
Q4L6Z1,0
Q4LAL9,0
Q4P580,0
Q4PLJ0,0
Q4PSX1,4
Q4PSZ8,0
Q4QXT8,2
Q4QXT9,4
Q4R128,4
Q4R1C4,1
Q4R4M3,0
Q4R4S5,1
Q4R540,4
Q4R5E9,3
Q4R5M2,3
Q4R5M8,1
Q4R7M2,4
Q4U0U2,4
Q4U9M9,0
Q4V3D2,2
Q4V4I9,2
Q4V645,3
Q4VZQ0,3
Q4WBE1,2
Q4WCX9,2
Q4WD22,4
Q4WDN4,3
Q4WEP7,4
Q4WFV6,0
Q4WG16,1
Q4WI46,2
Q4WLB9,0
Q4WMA6,0
Q4WNE1,0
Q4WNS8,1
Q4WNV0,1
Q4WQT2,2
Q4WR80,2
Q4WUK7,3
Q4X084,4
Q4X136,0
Q4YSU6,0
Q4Z4D2,4
Q4ZFU1,3
Q4ZFU2,3
Q501W4,2
Q504J1,0
Q51822,0
Q51825,0
Q51826,0
Q51827,0
Q51MW4,2
Q52085,2
Q52FS9,0
Q52K95,3
Q52N47,4
Q52R90,2
Q53446,4
Q53I06,1
Q53RT3,3
Q548P6,3
Q54957,3
Q54BG3,3
Q54EQ7,4
Q54GU3,0
Q54IM7,1
Q54LB9,3
Q54LC0,3
Q54LC1,3
Q54LC2,3
Q54LC3,3
Q54LH6,2
Q54LM2,3
Q54M25,3
Q54N81,4
Q54QR2,2
Q54SJ8,3
Q54T57,1
Q55038,0
Q55332,4
Q553T1,0
Q55621,0
Q55GJ6,3
Q55U20,4
Q566V9,4
Q56P17,3
Q56VR3,4
Q571V3,1
Q571V4,1
Q571V6,1
Q57312,0
Q57873,3
Q57SB5,4
Q58301,2
Q58302,2
Q58303,2
Q58634,1
Q58795,3
Q58864,3
Q589B1,3
Q58CQ9,2
Q58D55,4
Q58D68,2
Q58D85,1
Q58DA5,3
Q58L93,4
Q58L94,4
Q58L95,4
Q58L96,4
Q58T39,0
Q58T40,0
Q58T41,0
Q58T42,0
Q58T43,0
Q58T44,0
Q58T45,0
Q58T46,0
Q58T48,0
Q58T49,0
Q58T51,0
Q58T52,0
Q58T55,0
Q58T56,0
Q58T58,0
Q58T59,0
Q58T60,0
Q58T61,0
Q58T62,0
Q58T64,0
Q58T65,0
Q58T68,0
Q58T69,0
Q58T70,0
Q58T72,0
Q58T74,0
Q58T77,0
Q58T79,0
Q58T80,0
Q58T83,0
Q58T86,0
Q58T87,0
Q58T89,0
Q58T90,0
Q58T91,0
Q58T92,0
Q58T93,0
Q58T94,0
Q58T95,0
Q59HN7,2
Q59KZ1,1
Q59L72,4
Q59L86,3
Q59L96,0
Q59MD0,1
Q59N10,2
Q59PF9,3
Q59QA5,4
Q59SU1,4
Q59TP1,0
Q59UP6,2
Q59UT4,2
Q59UT5,2
Q59V01,4
Q59V02,4
Q59VW6,3
Q59XB0,0
Q59Y11,1
Q59Y31,2
Q5A029,0
Q5A1A9,4
Q5A1B2,0
Q5A1B3,0
Q5A1E1,0
Q5A210,2
Q5A343,3
Q5A4X8,2
Q5A5K7,3
Q5A5U4,0
Q5A5U6,0
Q5A5U9,0
Q5A651,4
Q5A6M0,0
Q5A6M2,4
Q5A6U1,0
Q5A8A2,0
Q5A8I6,1
Q5A8I8,2
Q5AA33,4
Q5ABW2,3
Q5ACL7,0
Q5ACN3,1
Q5ACP5,2
Q5ACV9,3
Q5ACZ2,4
Q5AD05,0
Q5AD07,0
Q5AD23,4
Q5AD34,1
Q5AD78,4
Q5ADQ7,2
Q5AEG7,3
Q5AF39,0
Q5AF41,0
Q5AFA2,4
Q5AFC2,0
Q5AFN8,2
Q5AG46,1
Q5AGC4,2
Q5AHA4,0
Q5AHC0,1
Q5AHE8,2
Q5AIA1,3
Q5AJC0,2
Q5AJK6,4
Q5AJY5,3
Q5AK54,4
Q5AK97,4
Q5AL03,0
Q5AMF7,4
Q5AMJ5,0
Q5AP52,2
Q5APJ9,0
Q5ATQ3,2
Q5AUT0,1
Q5B0Q1,0
Q5B428,3
Q5B508,2
Q5B8T6,3
Q5BAP5,4
Q5BIV7,2
Q5BIV9,2
Q5BKW7,2
Q5BU36,4
Q5CZK2,2
Q5CZK3,1
Q5CZK5,4
Q5CZK6,0
Q5DVA5,1
Q5DVA6,1
Q5DW47,3
Q5DWV1,3
Q5DWV2,3
Q5E9C1,0
Q5E9X0,2
Q5EHP1,0
Q5EHP2,0
Q5EHP3,0
Q5EHP4,0
Q5F1N4,1
Q5F378,0
Q5FBW1,3
Q5FBW2,3
Q5FVX5,4
Q5FXM5,4
Q5FZP5,3
Q5G234,2
Q5G290,2
Q5G291,2
Q5G860,1
Q5G861,1
Q5G862,1
Q5G863,1
Q5G864,1
Q5G865,1
Q5G866,1
Q5G8A6,3
Q5G8B3,1
Q5G8B4,1
Q5G8B5,1
Q5GC91,2
Q5GC92,2
Q5GC94,2
Q5H7N4,2
Q5H7N5,2
Q5H7N6,2
Q5H8A1,2
Q5H8A2,2
Q5H8A3,2
Q5HFB8,0
Q5HGV3,0
Q5HH14,0
Q5HH35,4
Q5HHM4,4
Q5HN75,4
Q5HNQ6,0
Q5HQA0,0
Q5HZW7,1
Q5I2B2,0
Q5I2P0,0
Q5I4E5,0
Q5I4E6,0
Q5I931,1
Q5IS42,3
Q5IS54,0
Q5IS61,3
Q5IS80,0
Q5IS87,3
Q5IS99,0
Q5J6J1,4
Q5J6J2,4
Q5J8R1,4
Q5JDJ9,1
Q5JHL8,1
Q5JNJ5,0
Q5K0B8,1
Q5K0B9,1
Q5K0C0,1
Q5K0C1,1
Q5K0C2,1
Q5K0C4,1
Q5K0C5,1
Q5K0C7,1
Q5K0C8,1
Q5K0C9,1
Q5K0D0,1
Q5K0D1,1
Q5K0D2,1
Q5K0D3,1
Q5K0D6,1
Q5K0D7,1
Q5K0D8,1
Q5K2P8,0
Q5K2P9,0
Q5K4E3,0
Q5KK80,2
Q5KWP3,0
Q5M158,0
Q5M872,4
Q5MCS0,3
Q5MGC9,1
Q5MGE6,3
Q5N337,1
Q5N4D2,1
Q5N5R2,1
Q5NRP8,3
Q5NRP9,3
Q5NRQ0,3
Q5NRQ1,3
Q5NVC3,4
Q5NVH5,2
Q5NVQ3,1
Q5NVR8,1
Q5PFN4,4
Q5PP12,4
Q5PQL7,4
Q5PU89,3
Q5Q113,1
Q5Q114,1
Q5QFG1,2
Q5R1M5,3
Q5R1V9,3
Q5R231,4
Q5R412,3
Q5R4M6,3
Q5R4R0,4
Q5R510,1
Q5R537,1
Q5R551,2
Q5R5C1,0
Q5R5H4,0
Q5R5W6,0
Q5R6D1,3
Q5R790,3
Q5R7A9,4
Q5R7P4,4
Q5R876,4
Q5R8J0,0
Q5RAD6,2
Q5RB37,3
Q5RB45,2
Q5RBU7,2
Q5RCB6,2
Q5RCD8,0
Q5RDJ5,3
Q5RDN7,0
Q5RDP6,4
Q5RDR3,0
Q5RE54,4
Q5REL2,2
Q5RFD6,0
Q5RJH3,3
Q5S502,0
Q5SC59,2
Q5SC60,2
Q5SCW5,1
Q5SCW8,1
Q5SCX1,3
Q5U2V4,3
Q5U2X4,4
Q5U523,3
Q5U9D2,1
Q5UAF1,4
Q5UJG1,4
Q5UJG3,4
Q5UJG7,4
Q5UJH0,4
Q5UJH8,4
Q5UJI7,4
Q5USN7,0
Q5USN8,0
Q5V1D5,1
Q5V1N0,4
Q5V4S6,1
Q5VJS9,3
Q5VY80,4
Q5W1L3,3
Q5W1L4,3
Q5W1L5,3
Q5W958,3
Q5W959,3
Q5W960,3
Q5W9R9,4
Q5W9T8,1
Q5WES5,0
Q5WQV8,4
Q5XCS5,0
Q5XF51,2
Q5XIE8,4
Q5XIF4,0
Q5XJY4,0
Q5XLE4,2
Q5XUW8,1
Q5XVM4,4
Q5XXR2,0
Q5Y4U2,0
Q5Y4U3,2
Q5Y4U4,4
Q5Y4U6,4
Q5Y4U8,4
Q5Y4U9,4
Q5Y4V0,4
Q5Y4V1,4
Q5Y4V2,4
Q5Y4V3,4
Q5Y4V4,4
Q5Y4V6,4
Q5Y4V8,4
Q5Y4V9,4
Q5Y4W0,4
Q5Y4W2,4
Q5Y4W3,4
Q5Y4W4,4
Q5Y4W5,4
Q5Y4W6,4
Q5Y4W8,4
Q5Y4W9,4
Q5Y4X0,4
Q5Y4X1,4
Q5Y4X2,4
Q5Y4X3,4
Q5Y4X4,4
Q5Y4X5,4
Q5Y4X6,4
Q5Y4X7,4
Q5Y4X9,4
Q5Y4Y0,4
Q5Y4Y2,4
Q5Y4Y3,4
Q5Y4Y4,4
Q5Y4Y5,4
Q5Z9C8,0
Q60136,2
Q60431,0
Q60468,4
Q60478,2
Q60495,0
Q60506,4
Q60541,3
Q60549,4
Q60692,3
Q60935,4
Q60E70,3
Q60HC1,4
Q60HF6,4
Q60I18,3
Q61207,3
Q61247,4
Q61468,4
Q61475,2
Q61503,3
Q61521,3
Q61702,3
Q61703,3
Q61704,3
Q61754,3
Q61759,3
Q61847,1
Q62170,4
Q624D2,1
Q62587,1
Q62625,2
Q62713,1
Q62714,1
Q62715,1
Q62716,1
Q62718,3
Q62813,3
Q62923,3
Q62949,0
Q62997,2
Q63064,4
Q63072,1
Q63198,1
Q63207,4
Q63317,1
Q63416,3
Q634A1,0
Q634M0,3
Q63645,1
Q63691,0
Q63912,2
Q63ZK0,3
Q64016,1
Q64171,0
Q64194,1
Q64230,1
Q64253,1
Q64263,1
Q64277,1
Q64339,3
Q64365,1
Q64387,3
Q64389,4
Q64411,0
Q64444,3
Q64610,4
Q647H2,0
Q65DC2,2
Q65DC4,1
Q65GM5,0
Q65H47,3
Q65Z15,4
Q667N8,1
Q66H42,4
Q66IA6,0
Q66S08,3
Q66S13,2
Q66S17,2
Q66S21,2
Q66S25,2
Q66TN7,0
Q67SC7,0
Q67UE8,3
Q689Z7,0
Q68G95,4
Q68IP5,1
Q68KK0,4
Q68LC0,3
Q68RJ9,1
Q68S10,1
Q68S23,3
Q68S26,1
Q68SP4,3
Q68Y22,1
Q698K8,1
Q69IF8,0
Q69T51,3
Q6B4T3,3
Q6B4T4,3
Q6B4T5,3
Q6B8V0,3
Q6B917,1
Q6B929,1
Q6BEA2,3
Q6BEG6,4
Q6BEG7,4
Q6BIS8,0
Q6BPV1,4
Q6BT31,2
Q6BV42,0
Q6C0J1,2
Q6C794,2
Q6CHU5,0
Q6CMF8,2
Q6CNE0,0
Q6CRM2,0
Q6CXL4,0
Q6DDP3,2
Q6DGP8,3
Q6DJ00,3
Q6DLS0,0
Q6DLW5,0
Q6DN61,4
Q6DR98,3
Q6DSU1,3
Q6DT45,3
Q6DYE7,0
Q6E3K9,3
Q6EAN6,2
Q6ECK6,3
Q6EH50,1
Q6EH52,4
Q6ENJ0,1
Q6ENJ4,3
Q6ENJ7,1
Q6ENY0,1
Q6ENY5,3
Q6EW52,1
Q6EW65,3
Q6EW68,1
Q6F125,0
Q6F495,1
Q6FLP9,4
Q6FNB1,0
Q6FT26,0
Q6G8S4,0
Q6GA84,0
Q6GAE3,0
Q6GAG4,4
Q6GB41,4
Q6GG59,0
Q6GHV5,0
Q6GI14,0
Q6GI34,4
Q6GIK1,4
Q6GLR6,1
Q6GQ29,0
Q6GUL6,3
Q6GXJ1,2
Q6H266,0
Q6H2Z4,1
Q6H321,3
Q6HD83,0
Q6HDK0,3
Q6ID76,3
Q6IE75,4
Q6IGX9,0
Q6IRK9,0
Q6ITZ3,0
Q6IV26,2
Q6IVA5,3
Q6IWA9,2
Q6IWB1,4
Q6IWB2,0
Q6JLX1,3
Q6JQN2,1
Q6L181,1
Q6L3B3,3
Q6L3B5,1
Q6LEM5,0
Q6LWM4,3
Q6LXR6,3
Q6LYT4,3
Q6LZC0,0
Q6LZD4,1
Q6LZM3,1
Q6LZM4,2
Q6LZU5,3
Q6M0N3,4
Q6M0N7,0
Q6MG58,0
Q6MT50,0
Q6NKW9,4
Q6NLD7,0
Q6NLF4,0
Q6NLF7,0
Q6NME6,3
Q6NMF0,4
Q6NN00,0
Q6NNL3,3
Q6NPN4,3
Q6NUJ1,3
Q6NW40,0
Q6NWB6,1
Q6P326,3
Q6P4A8,3
Q6P7A9,4
Q6PAQ9,2
Q6PCX7,0
Q6PFX6,3
Q6PHU5,2
Q6PIE5,0
Q6PN80,1
Q6PN81,1
Q6PN82,1
Q6PN83,1
Q6PN84,1
