AC,priority,label-val,between_connectivity,cluster
Q58634,False,0,0,3.0
Q58795,False,0,0,4.0
Q58864,False,0,0,4.0
Q589B1,False,0,0,1.0
Q58CQ9,False,0,0,4.0
Q58D55,False,0,0,4.0
Q58D68,False,0,0,3.0
Q58D85,False,0,0,4.0
Q58DA5,False,0,0,1.0
Q58L90,False,0,0,1.0
Q58L91,False,0,0,1.0
Q58L93,False,0,0,4.0
Q58L94,False,0,0,4.0
Q58L95,False,0,0,4.0
Q58L96,False,0,0,4.0
Q58T39,False,0,0,4.0
Q58T40,False,0,0,4.0
Q58T41,False,0,0,4.0
Q58T42,False,0,0,4.0
Q58T43,False,0,0,4.0
Q58T44,False,0,0,4.0
Q58T45,False,0,0,4.0
Q58T46,False,0,0,4.0
Q58T48,False,0,0,4.0
Q58T49,False,0,0,4.0
Q58T51,False,0,0,4.0
Q58T52,False,0,0,4.0
Q58T55,False,0,0,4.0
Q58T56,False,0,0,4.0
Q58T58,False,0,0,4.0
Q58T59,False,0,0,4.0
Q58T60,False,0,0,4.0
Q58T61,False,0,0,4.0
Q58T62,False,0,0,4.0
Q58T64,False,0,0,4.0
Q58T65,False,0,0,4.0
Q58T68,False,0,0,4.0
Q58T69,False,0,0,4.0
Q58T70,False,0,0,4.0
Q58T72,False,0,0,4.0
Q58T74,False,0,0,4.0
Q58T77,False,0,0,4.0
Q58T79,False,0,0,4.0
Q58T80,False,0,0,4.0
Q58T83,False,0,0,4.0
Q58T86,False,0,0,4.0
Q58T87,False,0,0,4.0
Q58T89,False,0,0,4.0
Q58T90,False,0,0,4.0
Q58T91,False,0,0,4.0
Q58T92,False,0,0,4.0
Q58T93,False,0,0,4.0
Q58T94,False,0,0,4.0
Q58T95,False,0,0,4.0
Q593B6,False,0,0,1.0
Q59HN7,False,0,0,2.0
Q59KZ1,False,0,0,3.0
Q59L12,False,0,0,4.0
Q59L72,False,0,0,4.0
Q59L86,False,0,0,2.0
Q59L96,False,0,0,3.0
Q59MD0,False,0,0,2.0
Q59N10,False,0,0,3.0
Q59PF9,False,0,0,2.0
Q59QA5,False,0,0,3.0
Q59SG9,False,0,0,1.0
Q59SU1,False,0,0,3.0
Q59TP1,False,0,0,3.0
Q59UP6,False,0,0,2.0
Q59UT4,False,0,0,2.0
Q59UT5,False,0,0,2.0
Q59V01,False,0,0,3.0
Q59V02,False,0,0,1.0
Q59VW6,False,0,0,2.0
Q59XA7,False,0,0,3.0
Q59XB0,False,0,0,3.0
Q59XL0,False,0,0,3.0
Q59Y11,False,0,0,3.0
Q59Y31,False,0,0,1.0
Q5A029,False,0,0,3.0
Q5A1A9,False,0,0,3.0
Q5A1B2,False,0,0,4.0
Q5A1B3,False,0,0,4.0
Q5A1E0,False,0,0,3.0
Q5A1E1,False,0,0,4.0
Q5A210,False,0,0,1.0
Q5A2Z7,False,0,0,4.0
Q5A312,False,0,0,4.0
Q5A343,False,0,0,2.0
Q5A4X8,False,0,0,3.0
Q5A5K7,False,0,0,1.0
Q5A5M7,False,0,0,3.0
Q5A5U4,False,0,0,2.0
Q5A5U6,False,0,0,2.0
Q5A5U9,False,0,0,2.0
Q5A651,False,0,0,3.0
Q5A6M0,False,0,0,1.0
Q5A6M2,False,0,0,3.0
Q5A6U1,False,0,0,3.0
Q5A849,False,0,0,3.0
Q5A8A2,False,0,0,1.0
Q5A8I6,False,0,0,1.0
Q5A8I8,False,0,0,3.0
Q5A8T4,False,0,0,4.0
Q5A8T7,False,0,0,4.0
Q5AA09,False,0,0,1.0
Q5AA33,False,0,0,4.0
Q5AAL9,False,0,0,3.0
Q5ABW2,False,0,0,1.0
Q5ACL7,False,0,0,3.0
Q5ACN3,False,0,0,4.0
Q5ACP5,False,0,0,1.0
Q5ACV9,False,0,0,2.0
Q5ACZ2,False,0,0,1.0
Q5AD05,False,0,0,3.0
Q5AD07,False,0,0,3.0
Q5AD23,False,0,0,4.0
Q5AD34,False,0,0,1.0
Q5AD78,False,0,0,1.0
Q5ADQ7,False,0,0,2.0
Q5AEG7,False,0,0,4.0
Q5AF39,False,0,0,1.0
Q5AF41,False,0,0,1.0
Q5AFA2,False,0,0,4.0
Q5AFC2,False,0,0,1.0
Q5AFN8,False,0,0,4.0
Q5AG46,False,0,0,1.0
Q5AGC4,False,0,0,3.0
Q5AHA4,False,0,0,2.0
Q5AHC0,False,0,0,3.0
Q5AHE8,False,0,0,4.0
Q5AIA1,False,0,0,4.0
Q5AJC0,False,0,0,4.0
Q5AJK6,False,0,0,1.0
Q5AJV5,False,0,0,2.0
Q5AJY5,False,0,0,2.0
Q5AK54,False,0,0,4.0
Q5AK97,False,0,0,3.0
Q5AL03,False,0,0,3.0
Q5AMF7,False,0,0,3.0
Q5AMJ5,False,0,0,1.0
Q5AP52,False,0,0,4.0
Q5APJ9,False,0,0,1.0
Q5ATQ3,False,0,0,4.0
Q5AUT0,False,0,0,2.0
Q5B0Q1,False,0,0,1.0
Q5B428,False,0,0,2.0
Q5B508,False,0,0,4.0
Q5B8T6,False,0,0,1.0
Q5BAP5,False,0,0,2.0
Q5BIV7,False,0,0,2.0
Q5BIV9,False,0,0,2.0
Q5BKW7,False,0,0,3.0
Q5BU36,False,0,0,0.0
Q5CZK2,False,0,0,4.0
Q5CZK3,False,0,0,4.0
Q5CZK5,False,0,0,4.0
Q5CZK6,False,0,0,4.0
Q5DVA5,False,0,0,1.0
Q5DVA6,False,0,0,1.0
Q5DW47,False,0,0,2.0
Q5DWV1,False,0,0,1.0
Q5DWV2,False,0,0,1.0
Q5E9C1,False,0,0,2.0
Q5E9X0,False,0,0,1.0
Q5EHP1,False,0,0,0.0
Q5EHP2,False,0,0,0.0
Q5EHP3,False,0,0,0.0
Q5EHP4,False,0,0,0.0
Q5F1N4,False,0,0,1.0
Q5F378,False,0,0,2.0
Q5FBW1,False,0,0,2.0
Q5FBW2,False,0,0,2.0
Q5FVX5,False,0,0,1.0
Q5FXM5,False,0,0,1.0
Q5FZP5,False,0,0,3.0
Q5G234,False,0,0,3.0
Q5G290,False,0,0,2.0
Q5G291,False,0,0,2.0
Q5G860,False,0,0,0.0
Q5G861,False,0,0,0.0
Q5G862,False,0,0,0.0
Q5G863,False,0,0,0.0
Q5G864,False,0,0,0.0
Q5G865,False,0,0,0.0
Q5G866,False,0,0,0.0
Q5G8A6,False,0,0,2.0
Q5G8B3,False,0,0,1.0
Q5G8B4,False,0,0,1.0
Q5G8B5,False,0,0,1.0
Q5GC91,False,0,0,4.0
Q5GC92,False,0,0,4.0
Q5GC94,False,0,0,4.0
Q5H7N4,False,0,0,3.0
Q5H7N5,False,0,0,3.0
Q5H7N6,False,0,0,3.0
Q5H8A1,False,0,0,2.0
Q5H8A2,False,0,0,2.0
Q5H8A3,False,0,0,2.0
Q5HFB8,False,0,0,4.0
Q5HGV3,False,0,0,4.0
Q5HH14,False,0,0,4.0
Q5HH35,False,0,0,4.0
Q5HHM4,False,0,0,3.0
Q5HN75,False,0,0,4.0
Q5HNQ6,False,0,0,4.0
Q5HQA0,False,0,0,4.0
Q5HZW7,False,0,0,1.0
Q5I2B2,False,0,0,4.0
Q5I2P0,False,0,0,0.0
Q5I4E5,False,0,0,0.0
Q5I4E6,False,0,0,3.0
Q5I931,False,0,0,2.0
Q5IS42,False,0,0,2.0
Q5IS54,False,0,0,3.0
Q5IS61,False,0,0,1.0
Q5IS80,False,0,0,4.0
Q5IS87,False,0,0,2.0
Q5IS99,False,0,0,3.0
Q5J6J1,False,0,0,3.0
Q5J6J2,False,0,0,3.0
Q5J8R1,False,0,0,0.0
Q5JDJ9,False,0,0,3.0
Q5JHL8,False,0,0,3.0
Q5JNJ5,False,0,0,4.0
Q5K0B8,False,0,0,0.0
Q5K0B9,False,0,0,0.0
Q5K0C0,False,0,0,0.0
Q5K0C1,False,0,0,0.0
Q5K0C2,False,0,0,0.0
Q5K0C4,False,0,0,0.0
Q5K0C5,False,0,0,0.0
Q5K0C7,False,0,0,0.0
Q5K0C8,False,0,0,0.0
Q5K0C9,False,0,0,0.0
Q5K0D0,False,0,0,0.0
Q5K0D1,False,0,0,0.0
Q5K0D2,False,0,0,0.0
Q5K0D3,False,0,0,0.0
Q5K0D5,False,0,0,0.0
Q5K0D6,False,0,0,0.0
Q5K0D7,False,0,0,0.0
Q5K0D8,False,0,0,0.0
Q5K2P8,False,0,0,2.0
Q5K2P9,False,0,0,2.0
Q5K4E3,False,0,0,2.0
Q5KK80,False,0,0,4.0
Q5KWP3,False,0,0,4.0
Q5M158,False,0,0,4.0
Q5M872,False,0,0,2.0
Q5MCS0,False,0,0,2.0
Q5MGE6,False,0,0,2.0
Q5N337,False,0,0,3.0
Q5N4D2,False,0,0,3.0
Q5N5R2,False,0,0,3.0
Q5NRP8,False,0,0,3.0
Q5NRP9,False,0,0,3.0
Q5NRQ0,False,0,0,3.0
Q5NRQ1,False,0,0,3.0
Q5NVC3,False,0,0,2.0
Q5NVH5,False,0,0,3.0
Q5NVQ3,False,0,0,3.0
Q5NVR8,False,0,0,3.0
Q5PFN4,False,0,0,2.0
Q5PP12,False,0,0,1.0
Q5PQL7,False,0,0,2.0
Q5PU89,False,0,0,3.0
Q5Q113,False,0,0,0.0
Q5Q114,False,0,0,0.0
Q5QFG1,False,0,0,2.0
Q5R1M5,False,0,0,2.0
Q5R1V9,False,0,0,2.0
Q5R231,False,0,0,4.0
Q5R412,False,0,0,1.0
Q5R4M6,False,0,0,3.0
Q5R4R0,False,0,0,3.0
Q5R510,False,0,0,2.0
Q5R537,False,0,0,4.0
Q5R551,False,0,0,4.0
Q5R5C1,False,0,0,1.0
Q5R5H4,False,0,0,1.0
Q5R5W6,False,0,0,4.0
Q5R6D1,False,0,0,3.0
Q5R790,False,0,0,1.0
Q5R7A9,False,0,0,4.0
Q5R7P4,False,0,0,4.0
Q5R876,False,0,0,2.0
Q5R8J0,False,0,0,4.0
Q5RAD6,False,0,0,1.0
Q5RB37,False,0,0,3.0
Q5RB45,False,0,0,3.0
Q5RBU7,False,0,0,4.0
Q5RCB6,False,0,0,3.0
Q5RCD8,False,0,0,4.0
Q5RDJ5,False,0,0,3.0
Q5RDN7,False,0,0,1.0
Q5RDP6,False,0,0,2.0
Q5RDR3,False,0,0,4.0
Q5RE54,False,0,0,3.0
Q5REL2,False,0,0,2.0
Q5RFD6,False,0,0,3.0
Q5RJH3,False,0,0,1.0
Q5S502,False,0,0,3.0
Q5SC59,False,0,0,3.0
Q5SC60,False,0,0,3.0
Q5SCW5,False,0,0,4.0
Q5SCW8,False,0,0,3.0
Q5SCX1,False,0,0,1.0
Q5U2V4,False,0,0,4.0
Q5U2X4,False,0,0,2.0
Q5U523,False,0,0,4.0
Q5U9D2,False,0,0,3.0
Q5UAF1,False,0,0,3.0
Q5UJG1,False,0,0,3.0
Q5UJG3,False,0,0,3.0
Q5UJG7,False,0,0,3.0
Q5UJH0,False,0,0,3.0
Q5UJH8,False,0,0,3.0
Q5UJI7,False,0,0,3.0
Q5USN7,False,0,0,3.0
Q5USN8,False,0,0,3.0
Q5V1D5,False,0,0,3.0
Q5V1N0,False,0,0,2.0
Q5V4S6,False,0,0,3.0
Q5VJS9,False,0,0,1.0
Q5VY80,False,0,0,1.0
Q5W1L3,False,0,0,4.0
Q5W1L4,False,0,0,4.0
Q5W1L5,False,0,0,4.0
Q5W958,False,0,0,2.0
Q5W959,False,0,0,2.0
Q5W960,False,0,0,2.0
Q5W9R9,False,0,0,2.0
Q5W9T8,False,0,0,1.0
Q5WES5,False,0,0,4.0
Q5WQV8,False,0,0,4.0
Q5XCS5,False,0,0,4.0
Q5XF51,False,0,0,3.0
Q5XIE8,False,0,0,2.0
Q5XIF4,False,0,0,3.0
Q5XJY4,False,0,0,1.0
Q5XLE4,False,0,0,3.0
Q5XUW8,False,0,0,2.0
Q5XVM4,False,0,0,3.0
Q5XXR2,False,0,0,2.0
Q5Y4U2,False,0,0,1.0
Q5Y4U3,False,0,0,1.0
Q5Y4U4,False,0,0,2.0
Q5Y4U5,False,0,0,0.0
Q5Y4U6,False,0,0,0.0
Q5Y4U8,False,0,0,0.0
Q5Y4U9,False,0,0,0.0
Q5Y4V0,False,0,0,0.0
Q5Y4V1,False,0,0,0.0
Q5Y4V2,False,0,0,0.0
Q5Y4V3,False,0,0,0.0
Q5Y4V4,False,0,0,0.0
Q5Y4V5,False,0,0,0.0
Q5Y4V6,False,0,0,0.0
Q5Y4V7,False,0,0,0.0
Q5Y4V8,False,0,0,0.0
Q5Y4V9,False,0,0,3.0
Q5Y4W1,False,0,0,0.0
Q5Y4W2,False,0,0,0.0
Q5Y4W3,False,0,0,0.0
Q5Y4W4,False,0,0,0.0
Q5Y4W5,False,0,0,0.0
Q5Y4W6,False,0,0,0.0
Q5Y4W8,False,0,0,0.0
Q5Y4W9,False,0,0,0.0
Q5Y4X0,False,0,0,0.0
Q5Y4X1,False,0,0,0.0
Q5Y4X2,False,0,0,0.0
Q5Y4X3,False,0,0,0.0
Q5Y4X4,False,0,0,0.0
Q5Y4X5,False,0,0,0.0
Q5Y4X6,False,0,0,0.0
Q5Y4X7,False,0,0,0.0
Q5Y4X9,False,0,0,0.0
Q5Y4Y0,False,0,0,0.0
Q5Y4Y1,False,0,0,0.0
Q5Y4Y2,False,0,0,0.0
Q5Y4Y3,False,0,0,0.0
Q5Y4Y4,False,0,0,0.0
Q5Y4Y5,False,0,0,0.0
Q5Z9C8,False,0,0,4.0
Q60136,False,0,0,1.0
Q60431,False,0,0,3.0
Q60468,False,0,0,3.0
Q60478,False,0,0,2.0
Q60495,False,0,0,4.0
Q60506,False,0,0,3.0
Q60541,False,0,0,1.0
Q60549,False,0,0,4.0
Q60692,False,0,0,3.0
Q60935,False,0,0,3.0
Q60E70,False,0,0,3.0
Q60HC1,False,0,0,2.0
Q60HF6,False,0,0,4.0
Q60I18,False,0,0,2.0
Q61207,False,0,0,2.0
Q61247,False,0,0,2.0
Q61330,False,0,0,2.0
Q61468,False,0,0,2.0
Q61475,False,0,0,4.0
Q61495,False,0,0,2.0
Q61503,False,0,0,4.0
Q61521,False,0,0,3.0
Q61554,False,0,0,4.0
Q61555,False,0,0,4.0
Q61702,False,0,0,3.0
Q61703,False,0,0,3.0
Q61704,False,0,0,3.0
Q61754,False,0,0,2.0
Q61759,False,0,0,2.0
Q61839,False,0,0,4.0
Q61847,False,0,0,3.0
Q62170,False,0,0,4.0
Q624D2,False,0,0,2.0
Q62587,False,0,0,4.0
Q62625,False,0,0,2.0
Q62682,False,0,0,2.0
Q62713,False,0,0,0.0
Q62714,False,0,0,0.0
Q62715,False,0,0,0.0
Q62716,False,0,0,0.0
Q62718,False,0,0,1.0
Q62813,False,0,0,1.0
Q62845,False,0,0,2.0
Q62923,False,0,0,1.0
Q62949,False,0,0,4.0
Q62997,False,0,0,1.0
Q63064,False,0,0,1.0
Q63072,False,0,0,4.0
Q63198,False,0,0,2.0
Q63207,False,0,0,4.0
Q63317,False,0,0,2.0
Q63416,False,0,0,3.0
Q634A1,False,0,0,4.0
Q634M0,False,0,0,3.0
Q63645,False,0,0,4.0
Q63691,False,0,0,4.0
Q63912,False,0,0,3.0
Q63ZK0,False,0,0,2.0
Q64016,False,0,0,0.0
Q64171,False,0,0,4.0
Q64194,False,0,0,3.0
Q64230,False,0,0,3.0
Q64253,False,0,0,2.0
Q64263,False,0,0,0.0
Q64277,False,0,0,4.0
Q64339,False,0,0,1.0
Q64365,False,0,0,0.0
Q64387,False,0,0,1.0
Q64389,False,0,0,1.0
Q64411,False,0,0,3.0
Q64444,False,0,0,2.0
Q64610,False,0,0,2.0
Q647H2,False,0,0,2.0
Q65DC2,False,0,0,4.0
Q65DC4,False,0,0,1.0
Q65GM5,False,0,0,4.0
Q65H47,False,0,0,3.0
Q65Z15,False,0,0,2.0
Q667N8,False,0,0,2.0
Q66H42,False,0,0,2.0
Q66IA6,False,0,0,3.0
Q66S08,False,0,0,3.0
Q66S13,False,0,0,3.0
Q66S17,False,0,0,3.0
Q66S21,False,0,0,3.0
Q66S25,False,0,0,3.0
Q66TN7,False,0,0,3.0
Q67SC7,False,0,0,4.0
Q67UE8,False,0,0,4.0
Q689Z7,False,0,0,3.0
Q68G95,False,0,0,3.0
Q68IP5,False,0,0,0.0
Q68KK0,False,0,0,3.0
Q68LC0,False,0,0,1.0
Q68RJ9,False,0,0,1.0
Q68S10,False,0,0,4.0
Q68S23,False,0,0,1.0
Q68S26,False,0,0,3.0
Q68SP4,False,0,0,1.0
Q68Y22,False,0,0,1.0
Q698K8,False,0,0,2.0
Q69IF8,False,0,0,3.0
Q69T51,False,0,0,4.0
Q69Z26,False,0,0,2.0
Q6ASY2,False,0,0,2.0
Q6B4T3,False,0,0,2.0
Q6B4T4,False,0,0,3.0
Q6B4T5,False,0,0,3.0
Q6B8V0,False,0,0,1.0
Q6B917,False,0,0,4.0
Q6B929,False,0,0,3.0
Q6BEA2,False,0,0,2.0
Q6BEG6,False,0,0,2.0
Q6BEG7,False,0,0,2.0
Q6BIS8,False,0,0,1.0
Q6BPV1,False,0,0,1.0
Q6BT31,False,0,0,2.0
Q6BV42,False,0,0,1.0
Q6C0J1,False,0,0,4.0
Q6C794,False,0,0,2.0
Q6CHU5,False,0,0,1.0
Q6CMF8,False,0,0,2.0
Q6CNE0,False,0,0,1.0
Q6CRM2,False,0,0,4.0
Q6CXL4,False,0,0,1.0
Q6DDP3,False,0,0,3.0
Q6DGP8,False,0,0,4.0
Q6DJ00,False,0,0,2.0
Q6DLS0,False,0,0,3.0
Q6DLW5,False,0,0,3.0
Q6DN61,False,0,0,2.0
Q6DR98,False,0,0,2.0
Q6DSU1,False,0,0,1.0
Q6DT45,False,0,0,2.0
Q6DYE7,False,0,0,3.0
Q6E3K9,False,0,0,2.0
Q6EAN6,False,0,0,2.0
Q6ECK6,False,0,0,2.0
Q6EH50,False,0,0,1.0
Q6EH52,False,0,0,3.0
Q6ENJ0,False,0,0,4.0
Q6ENJ4,False,0,0,1.0
Q6ENJ7,False,0,0,3.0
Q6ENY0,False,0,0,4.0
Q6ENY5,False,0,0,1.0
Q6EW52,False,0,0,4.0
Q6EW65,False,0,0,1.0
Q6EW68,False,0,0,3.0
Q6F125,False,0,0,4.0
Q6F495,False,0,0,1.0
Q6FLP9,False,0,0,1.0
Q6FNB1,False,0,0,1.0
Q6FT26,False,0,0,4.0
Q6G8S4,False,0,0,4.0
Q6GA84,False,0,0,4.0
Q6GAE3,False,0,0,4.0
Q6GAG4,False,0,0,4.0
Q6GB41,False,0,0,3.0
Q6GG59,False,0,0,4.0
Q6GHV5,False,0,0,4.0
Q6GI14,False,0,0,4.0
Q6GI34,False,0,0,4.0
Q6GIK1,False,0,0,3.0
Q6GLR6,False,0,0,3.0
Q6GQ29,False,0,0,1.0
Q6GUL6,False,0,0,1.0
Q6GXJ1,False,0,0,0.0
Q6H266,False,0,0,4.0
Q6H2Z4,False,0,0,3.0
Q6H321,False,0,0,2.0
Q6HD83,False,0,0,4.0
Q6HDK0,False,0,0,3.0
Q6ID76,False,0,0,1.0
Q6IE75,False,0,0,1.0
Q6IGX9,False,0,0,1.0
Q6IRK9,False,0,0,1.0
Q6ITZ3,False,0,0,4.0
Q6IV23,False,0,0,0.0
Q6IV26,False,0,0,0.0
Q6IVA5,False,0,0,1.0
Q6IWA9,False,0,0,1.0
Q6IWB1,False,0,0,3.0
Q6IWB2,False,0,0,4.0
Q6JLX1,False,0,0,1.0
Q6JQN2,False,0,0,1.0
Q6L181,False,0,0,3.0
Q6L3B3,False,0,0,1.0
Q6L3B5,False,0,0,3.0
Q6LEM5,False,0,0,4.0
Q6LWM4,False,0,0,4.0
Q6LXR6,False,0,0,4.0
Q6LYT4,False,0,0,4.0
Q6LZC0,False,0,0,1.0
Q6LZD4,False,0,0,3.0
Q6LZM3,False,0,0,3.0
Q6LZM4,False,0,0,4.0
Q6LZU5,False,0,0,4.0
Q6M0N3,False,0,0,1.0
Q6M0N7,False,0,0,4.0
Q6MG58,False,0,0,3.0
Q6MT50,False,0,0,4.0
Q6NKW9,False,0,0,3.0
Q6NLD7,False,0,0,4.0
Q6NLF4,False,0,0,3.0
Q6NLF7,False,0,0,2.0
Q6NME6,False,0,0,3.0
Q6NMF0,False,0,0,1.0
Q6NN00,False,0,0,3.0
Q6NNL3,False,0,0,4.0
Q6NPN4,False,0,0,4.0
Q6NUJ1,False,0,0,2.0
Q6NW40,False,0,0,4.0
Q6NWB6,False,0,0,1.0
Q6P326,False,0,0,2.0
Q6P4A8,False,0,0,4.0
Q6P7A9,False,0,0,4.0
Q6PAQ9,False,0,0,3.0
Q6PCX7,False,0,0,4.0
Q6PFX6,False,0,0,1.0
Q6PHU5,False,0,0,1.0
Q6PIE5,False,0,0,4.0
Q6PN80,False,0,0,0.0
Q6PN81,False,0,0,0.0
Q6PN82,False,0,0,0.0
Q6PN83,False,0,0,0.0
Q6PN84,False,0,0,0.0
Q6PN85,False,0,0,0.0
Q6PN86,False,0,0,0.0
Q6PN98,False,0,0,2.0
Q6PPB3,False,0,0,0.0
Q6PTD0,False,0,0,0.0
Q6PTD1,False,0,0,0.0
Q6PTD4,False,0,0,0.0
Q6PTD5,False,0,0,0.0
Q6PTD6,False,0,0,0.0
Q6PTD7,False,0,0,0.0
Q6PXP0,False,0,0,4.0
Q6Q249,False,0,0,3.0
Q6Q250,False,0,0,3.0
Q6Q251,False,0,0,3.0
Q6Q252,False,0,0,3.0
Q6Q5H1,False,0,0,1.0
Q6QLQ5,False,0,0,3.0
Q6QLQ9,False,0,0,0.0
Q6QLR1,False,0,0,0.0
Q6QLR2,False,0,0,0.0
Q6QLR3,False,0,0,0.0
Q6QWR1,False,0,0,3.0
Q6RUW3,False,0,0,2.0
Q6RY98,False,0,0,4.0
Q6SA95,False,0,0,4.0
Q6SLM0,False,0,0,2.0
Q6SLM1,False,0,0,2.0
Q6SLM2,False,0,0,2.0
Q6T178,False,0,0,4.0
Q6T179,False,0,0,2.0
Q6T271,False,0,0,2.0
Q6T6H8,False,0,0,1.0
Q6T6S7,False,0,0,2.0
Q6T6T2,False,0,0,2.0
Q6T6T3,False,0,0,2.0
Q6U8D7,False,0,0,2.0
Q6UG02,False,0,0,3.0
Q6UQ28,False,0,0,1.0
Q6URK6,False,0,0,1.0
Q6UW15,False,0,0,2.0
Q6UWB4,False,0,0,2.0
Q6UWM5,False,0,0,2.0
Q6UWN0,False,0,0,3.0
Q6UWN5,False,0,0,3.0
Q6UWR7,False,0,0,3.0
Q6UX82,False,0,0,3.0
Q6UXB3,False,0,0,2.0
Q6VU70,False,0,0,4.0
Q6W3B0,False,0,0,2.0
Q6WRU0,False,0,0,1.0
Q6X7V3,False,0,0,4.0
Q6XBF8,False,0,0,1.0
Q6XMH8,False,0,0,3.0
Q6Y4S4,False,0,0,1.0
Q6Y9H0,False,0,0,2.0
Q6YGZ1,False,0,0,2.0
Q6YHK3,False,0,0,3.0
Q6YIJ3,False,0,0,2.0
Q6YK33,False,0,0,4.0
Q6YNQ0,False,0,0,2.0
Q6YRC7,False,0,0,4.0
Q6YXN4,False,0,0,1.0
Q6YXN9,False,0,0,4.0
Q6Z232,False,0,0,1.0
Q6Z4G7,False,0,0,3.0
Q6Z4G8,False,0,0,3.0
Q6ZVN8,False,0,0,4.0
Q70HJ3,False,0,0,4.0
Q70HJ4,False,0,0,4.0
Q70KY3,False,0,0,3.0
Q70US9,False,0,0,4.0
Q70XC3,False,0,0,1.0
Q70Y07,False,0,0,4.0
Q70Y14,False,0,0,1.0
Q70Y17,False,0,0,3.0
Q718F4,False,0,0,1.0
Q71DC3,False,0,0,1.0
Q71DR4,False,0,0,4.0
Q71QH5,False,0,0,2.0
Q71QH6,False,0,0,2.0
Q71QH7,False,0,0,2.0
Q71QH9,False,0,0,2.0
Q71QI0,False,0,0,2.0
Q71QI1,False,0,0,2.0
Q71QI2,False,0,0,2.0
Q71QI3,False,0,0,2.0
Q71QI4,False,0,0,2.0
Q71QI5,False,0,0,2.0
Q71QI7,False,0,0,2.0
Q71QI8,False,0,0,2.0
Q71QJ0,False,0,0,2.0
Q71QJ1,False,0,0,2.0
Q71QJ2,False,0,0,2.0
Q71QJ3,False,0,0,2.0
Q71QJ4,False,0,0,2.0
Q71RP1,False,0,0,2.0
Q71UE8,False,0,0,4.0
Q71ZD0,False,0,0,4.0
Q72ZY3,False,0,0,4.0
Q730L4,False,0,0,3.0
Q74IL5,False,0,0,4.0
Q755X2,False,0,0,2.0
Q756Q3,False,0,0,1.0
Q75DG6,False,0,0,1.0
Q75G39,False,0,0,2.0
Q75N90,False,0,0,4.0
Q75S48,False,0,0,2.0
Q75S51,False,0,0,2.0
Q75SZ9,False,0,0,4.0
Q75UG5,False,0,0,1.0
Q75V93,False,0,0,4.0
Q75V94,False,0,0,4.0
Q75V95,False,0,0,4.0
Q75WG6,False,0,0,1.0
Q75WG7,False,0,0,2.0
Q75WH2,False,0,0,0.0
Q75WH3,False,0,0,0.0
Q75WH4,False,0,0,0.0
Q75WH5,False,0,0,0.0
Q75WH6,False,0,0,0.0
Q765I0,False,0,0,3.0
Q765I1,False,0,0,3.0
Q765I2,False,0,0,3.0
Q765Z4,False,0,0,3.0
Q765Z5,False,0,0,3.0
Q766Y6,False,0,0,4.0
Q766Y7,False,0,0,4.0
Q769J6,False,0,0,1.0
Q76B45,False,0,0,2.0
Q76CA0,False,0,0,0.0
Q76CA1,False,0,0,2.0
Q76CA2,False,0,0,2.0
Q76CA3,False,0,0,0.0
Q76CL2,False,0,0,2.0
Q76DT2,False,0,0,2.0
Q76IQ4,False,0,0,2.0
Q76KW6,False,0,0,4.0
Q76LX8,False,0,0,1.0
Q792G6,False,0,0,2.0
Q79AV1,False,0,0,1.0
Q7A151,False,0,0,4.0
Q7A654,False,0,0,4.0
Q7A6A6,False,0,0,4.0
Q7A6P2,False,0,0,3.0
Q7AP54,False,0,0,1.0
Q7DLR9,False,0,0,1.0
Q7DLS1,False,0,0,3.0
Q7EB72,False,0,0,2.0
Q7FNT3,False,0,0,3.0
Q7JFN6,False,0,0,4.0
Q7JGL8,False,0,0,0.0
Q7JGL9,False,0,0,0.0
Q7JGM0,False,0,0,0.0
Q7JGM1,False,0,0,0.0
Q7JGM2,False,0,0,0.0
Q7JIG6,False,0,0,2.0
Q7JIH3,False,0,0,3.0
Q7JIY2,False,0,0,3.0
Q7JK02,False,0,0,3.0
Q7K5V2,False,0,0,1.0
Q7K740,False,0,0,1.0
Q7KUD5,False,0,0,4.0
Q7LHD1,False,0,0,1.0
Q7LHG5,False,0,0,2.0
Q7LZ09,False,0,0,4.0
Q7M1E7,False,0,0,1.0
Q7M2Y4,False,0,0,4.0
Q7M303,False,0,0,3.0
Q7M334,False,0,0,2.0
Q7M3B6,False,0,0,4.0
Q7M3B8,False,0,0,4.0
Q7M3E1,False,0,0,2.0
Q7M3V5,False,0,0,4.0
Q7M428,False,0,0,3.0
Q7M6Z0,False,0,0,3.0
Q7M761,False,0,0,4.0
Q7M7A9,False,0,0,3.0
Q7MXK0,False,0,0,2.0
Q7NBB0,False,0,0,4.0
Q7NH81,False,0,0,3.0
Q7NJX5,False,0,0,3.0
Q7PTL2,False,0,0,2.0
Q7Q2T8,False,0,0,4.0
Q7Q7R8,False,0,0,2.0
Q7RTW8,False,0,0,1.0
Q7RTY7,False,0,0,3.0
Q7RTY9,False,0,0,2.0
Q7RTZ1,False,0,0,4.0
Q7RZ85,False,0,0,1.0
Q7SYF1,False,0,0,2.0
Q7SZD9,False,0,0,2.0
Q7SZE0,False,0,0,2.0
Q7SZE1,False,0,0,2.0
Q7SZN0,False,0,0,1.0
Q7T141,False,0,0,2.0
Q7T1M3,False,0,0,4.0
Q7T1R0,False,0,0,2.0
